Código,Sí,No,Total,CO_FRAC_RA
020141601,575.0,16.0,591.0,14_16_1
020141602,317.0,14.0,331.0,14_16_2
020141603,506.0,18.0,524.0,14_16_3
020141604,374.0,23.0,397.0,14_16_4
020141605,363.0,11.0,374.0,14_16_5
020141606,121.0,1.0,122.0,14_16_6
020141607,310.0,14.0,324.0,14_16_7
020141701,344.0,8.0,352.0,14_17_1
020141702,371.0,19.0,390.0,14_17_2
020141703,334.0,4.0,338.0,14_17_3
020141704,199.0,9.0,208.0,14_17_4
020141705,313.0,15.0,328.0,14_17_5
020141706,267.0,7.0,274.0,14_17_6
020141707,307.0,9.0,316.0,14_17_7
020141708,603.0,20.0,623.0,14_17_8
020141801,343.0,12.0,355.0,14_18_1
020141802,307.0,7.0,314.0,14_18_2
020141803,462.0,14.0,476.0,14_18_3
020141804,378.0,13.0,391.0,14_18_4
020141805,456.0,10.0,466.0,14_18_5
020141806,337.0,17.0,354.0,14_18_6
020141807,271.0,11.0,282.0,14_18_7
020141808,476.0,13.0,489.0,14_18_8
020141901,262.0,14.0,276.0,14_19_1
020141902,490.0,39.0,529.0,14_19_2
020141903,522.0,24.0,546.0,14_19_3
020141904,598.0,30.0,628.0,14_19_4
020141905,632.0,20.0,652.0,14_19_5
020142001,586.0,18.0,604.0,14_20_1
020142002,627.0,34.0,661.0,14_20_2
020142003,445.0,25.0,470.0,14_20_3
020142004,359.0,15.0,374.0,14_20_4
020142005,363.0,12.0,375.0,14_20_5
020142006,250.0,25.0,275.0,14_20_6
020142007,155.0,13.0,168.0,14_20_7
020142101,345.0,54.0,399.0,14_21_1
020142102,263.0,40.0,303.0,14_21_2
020142103,137.0,8.0,145.0,14_21_3
020142104,236.0,18.0,254.0,14_21_4
020142105,147.0,11.0,158.0,14_21_5
020142106,220.0,26.0,246.0,14_21_6
020142107,267.0,42.0,309.0,14_21_7
020142108,304.0,19.0,323.0,14_21_8
020142109,203.0,63.0,266.0,14_21_9
020142110,195.0,57.0,252.0,14_21_10
020142111,245.0,39.0,284.0,14_21_11
020142201,349.0,19.0,368.0,14_22_1
020142202,344.0,63.0,407.0,14_22_2
020142203,218.0,15.0,233.0,14_22_3
020142204,230.0,10.0,240.0,14_22_4
020142205,327.0,96.0,423.0,14_22_5
020142206,396.0,19.0,415.0,14_22_6
020142207,291.0,31.0,322.0,14_22_7
020142208,311.0,29.0,340.0,14_22_8
020142209,394.0,106.0,500.0,14_22_9
020142210,298.0,38.0,336.0,14_22_10
020142301,265.0,16.0,281.0,14_23_1
020142302,207.0,11.0,218.0,14_23_2
020142303,230.0,13.0,243.0,14_23_3
020142304,347.0,21.0,368.0,14_23_4
020142305,472.0,44.0,516.0,14_23_5
020142306,199.0,13.0,212.0,14_23_6
020142307,299.0,42.0,341.0,14_23_7
020142308,361.0,121.0,482.0,14_23_8
020142309,421.0,71.0,492.0,14_23_9
020142310,341.0,37.0,378.0,14_23_10
020142311,408.0,54.0,462.0,14_23_11
020142401,273.0,28.0,301.0,14_24_1
020142402,223.0,9.0,232.0,14_24_2
020142403,252.0,17.0,269.0,14_24_3
020142404,180.0,30.0,210.0,14_24_4
020142405,398.0,38.0,436.0,14_24_5
020142406,301.0,42.0,343.0,14_24_6
020142407,311.0,20.0,331.0,14_24_7
020142408,248.0,19.0,267.0,14_24_8
020142409,327.0,21.0,348.0,14_24_9
020142501,367.0,16.0,383.0,14_25_1
020142502,209.0,7.0,216.0,14_25_2
020142503,335.0,18.0,353.0,14_25_3
020142504,262.0,23.0,285.0,14_25_4
020142505,221.0,18.0,239.0,14_25_5
020142506,233.0,44.0,277.0,14_25_6
020142507,280.0,93.0,373.0,14_25_7
020142508,340.0,15.0,355.0,14_25_8
020142509,391.0,14.0,405.0,14_25_9
020142601,511.0,15.0,526.0,14_26_1
020142602,343.0,14.0,357.0,14_26_2
020142603,176.0,8.0,184.0,14_26_3
020142604,819.0,31.0,850.0,14_26_4
020142605,443.0,15.0,458.0,14_26_5
020142606,376.0,11.0,387.0,14_26_6
020142607,523.0,9.0,532.0,14_26_7
020142701,578.0,38.0,616.0,14_27_1
020142702,550.0,20.0,570.0,14_27_2
020142703,273.0,11.0,284.0,14_27_3
020142704,375.0,21.0,396.0,14_27_4
020142705,452.0,35.0,487.0,14_27_5
020142706,203.0,9.0,212.0,14_27_6
020142707,206.0,11.0,217.0,14_27_7
020142801,295.0,4.0,299.0,14_28_1
020142802,260.0,6.0,266.0,14_28_2
020142803,277.0,11.0,288.0,14_28_3
020142804,300.0,14.0,314.0,14_28_4
020142805,224.0,4.0,228.0,14_28_5
020142806,397.0,16.0,413.0,14_28_6
020142807,356.0,18.0,374.0,14_28_7
020142808,282.0,20.0,302.0,14_28_8
020142809,256.0,7.0,263.0,14_28_9
020142810,368.0,13.0,381.0,14_28_10
020142811,383.0,9.0,392.0,14_28_11
020142812,265.0,5.0,270.0,14_28_12
020142901,260.0,17.0,277.0,14_29_1
020142902,255.0,25.0,280.0,14_29_2
020142903,245.0,25.0,270.0,14_29_3
020142904,334.0,24.0,358.0,14_29_4
020142905,259.0,21.0,280.0,14_29_5
020142906,427.0,21.0,448.0,14_29_6
020142907,337.0,42.0,379.0,14_29_7
020142908,257.0,10.0,267.0,14_29_8
020142909,325.0,11.0,336.0,14_29_9
020142910,349.0,17.0,366.0,14_29_10
020142911,274.0,7.0,281.0,14_29_11
020143001,306.0,21.0,327.0,14_30_1
020143002,415.0,14.0,429.0,14_30_2
020143003,395.0,12.0,407.0,14_30_3
020143004,294.0,11.0,305.0,14_30_4
020143005,374.0,4.0,378.0,14_30_5
020143006,226.0,7.0,233.0,14_30_6
020143007,192.0,12.0,204.0,14_30_7
020143008,667.0,8.0,675.0,14_30_8
020143009,559.0,20.0,579.0,14_30_9
020143101,208.0,9.0,217.0,14_31_1
020143102,322.0,5.0,327.0,14_31_2
020143103,265.0,14.0,279.0,14_31_3
020143104,246.0,4.0,250.0,14_31_4
020143105,235.0,16.0,251.0,14_31_5
020143106,394.0,12.0,406.0,14_31_6
020143107,312.0,3.0,315.0,14_31_7
020143108,259.0,10.0,269.0,14_31_8
020143109,221.0,4.0,225.0,14_31_9
020143110,194.0,1.0,195.0,14_31_10
020143111,211.0,3.0,214.0,14_31_11
020143112,245.0,15.0,260.0,14_31_12
020150101,390.0,27.0,417.0,15_1_1
020150102,330.0,14.0,344.0,15_1_2
020150103,249.0,19.0,268.0,15_1_3
020150104,224.0,13.0,237.0,15_1_4
020150105,252.0,16.0,268.0,15_1_5
020150106,241.0,16.0,257.0,15_1_6
020150107,265.0,25.0,290.0,15_1_7
020150108,261.0,15.0,276.0,15_1_8
020150109,317.0,25.0,342.0,15_1_9
020150110,324.0,16.0,340.0,15_1_10
020150111,205.0,15.0,220.0,15_1_11
020150112,260.0,23.0,283.0,15_1_12
020150201,268.0,12.0,280.0,15_2_1
020150202,283.0,17.0,300.0,15_2_2
020150203,286.0,6.0,292.0,15_2_3
020150204,203.0,5.0,208.0,15_2_4
020150205,200.0,8.0,208.0,15_2_5
020150206,246.0,22.0,268.0,15_2_6
020150207,259.0,20.0,279.0,15_2_7
020150208,226.0,10.0,236.0,15_2_8
020150209,202.0,10.0,212.0,15_2_9
020150210,211.0,22.0,233.0,15_2_10
020150301,269.0,20.0,289.0,15_3_1
020150302,373.0,26.0,399.0,15_3_2
020150303,351.0,31.0,382.0,15_3_3
020150304,247.0,22.0,269.0,15_3_4
020150305,210.0,32.0,242.0,15_3_5
020150306,265.0,7.0,272.0,15_3_6
020150307,250.0,1.0,251.0,15_3_7
020150308,314.0,15.0,329.0,15_3_8
020150309,332.0,17.0,349.0,15_3_9
020150310,326.0,14.0,340.0,15_3_10
020150311,307.0,33.0,340.0,15_3_11
020150312,359.0,52.0,411.0,15_3_12
020150313,271.0,20.0,291.0,15_3_13
020150401,298.0,39.0,337.0,15_4_1
020150402,230.0,26.0,256.0,15_4_2
020150403,383.0,18.0,401.0,15_4_3
020150404,179.0,27.0,206.0,15_4_4
020150405,201.0,29.0,230.0,15_4_5
020150406,235.0,35.0,270.0,15_4_6
020150407,280.0,28.0,308.0,15_4_7
020150408,270.0,27.0,297.0,15_4_8
020150409,217.0,47.0,264.0,15_4_9
020150410,238.0,19.0,257.0,15_4_10
020150411,260.0,36.0,296.0,15_4_11
020150412,309.0,44.0,353.0,15_4_12
020150413,294.0,34.0,328.0,15_4_13
020150414,267.0,51.0,318.0,15_4_14
020150501,276.0,27.0,303.0,15_5_1
020150502,341.0,17.0,358.0,15_5_2
020150503,256.0,22.0,278.0,15_5_3
020150504,202.0,33.0,235.0,15_5_4
020150505,276.0,25.0,301.0,15_5_5
020150506,254.0,28.0,282.0,15_5_6
020150507,261.0,20.0,281.0,15_5_7
020150508,302.0,32.0,334.0,15_5_8
020150509,242.0,16.0,258.0,15_5_9
020150510,200.0,24.0,224.0,15_5_10
020150511,243.0,31.0,274.0,15_5_11
020150512,258.0,14.0,272.0,15_5_12
020150513,261.0,28.0,289.0,15_5_13
020150514,248.0,13.0,261.0,15_5_14
020150601,279.0,12.0,291.0,15_6_1
020150602,271.0,14.0,285.0,15_6_2
020150603,265.0,21.0,286.0,15_6_3
020150604,229.0,21.0,250.0,15_6_4
020150605,184.0,8.0,192.0,15_6_5
020150606,179.0,4.0,183.0,15_6_6
020150607,239.0,16.0,255.0,15_6_7
020150701,274.0,26.0,300.0,15_7_1
020150702,199.0,45.0,244.0,15_7_2
020150703,207.0,23.0,230.0,15_7_3
020150704,155.0,61.0,216.0,15_7_4
020150705,261.0,32.0,293.0,15_7_5
020150706,135.0,186.0,321.0,15_7_6
020150707,291.0,60.0,351.0,15_7_7
020150708,291.0,37.0,328.0,15_7_8
020150709,236.0,47.0,283.0,15_7_9
020150710,300.0,79.0,379.0,15_7_10
020150711,298.0,31.0,329.0,15_7_11
020150712,325.0,23.0,348.0,15_7_12
020150801,258.0,78.0,336.0,15_8_1
020150802,194.0,43.0,237.0,15_8_2
020150803,326.0,47.0,373.0,15_8_3
020150804,267.0,63.0,330.0,15_8_4
020150805,241.0,44.0,285.0,15_8_5
020150806,235.0,25.0,260.0,15_8_6
020150807,324.0,33.0,357.0,15_8_7
020150808,290.0,33.0,323.0,15_8_8
020150809,382.0,51.0,433.0,15_8_9
020150810,348.0,34.0,382.0,15_8_10
020150901,211.0,17.0,228.0,15_9_1
020150902,196.0,13.0,209.0,15_9_2
020150903,211.0,19.0,230.0,15_9_3
020150904,208.0,45.0,253.0,15_9_4
020150905,219.0,30.0,249.0,15_9_5
020150906,179.0,34.0,213.0,15_9_6
020150907,196.0,74.0,270.0,15_9_7
020150908,294.0,433.0,727.0,15_9_8
020151001,304.0,44.0,348.0,15_10_1
020151002,303.0,38.0,341.0,15_10_2
020151003,380.0,29.0,409.0,15_10_3
020151004,292.0,45.0,337.0,15_10_4
020151005,251.0,26.0,277.0,15_10_5
020151006,190.0,26.0,216.0,15_10_6
020151007,367.0,35.0,402.0,15_10_7
020151008,289.0,35.0,324.0,15_10_8
020151009,259.0,38.0,297.0,15_10_9
020151010,188.0,69.0,257.0,15_10_10
020151011,236.0,17.0,253.0,15_10_11
020151012,296.0,42.0,338.0,15_10_12
020151013,324.0,40.0,364.0,15_10_13
020151101,228.0,80.0,308.0,15_11_1
020151102,332.0,26.0,358.0,15_11_2
020151103,285.0,20.0,305.0,15_11_3
020151104,275.0,33.0,308.0,15_11_4
020151105,208.0,37.0,245.0,15_11_5
020151106,228.0,38.0,266.0,15_11_6
020151107,240.0,18.0,258.0,15_11_7
020151108,248.0,28.0,276.0,15_11_8
020151109,350.0,32.0,382.0,15_11_9
020151110,228.0,40.0,268.0,15_11_10
020151111,444.0,87.0,531.0,15_11_11
020151112,334.0,42.0,376.0,15_11_12
020151113,320.0,44.0,364.0,15_11_13
020151201,209.0,68.0,277.0,15_12_1
020151202,242.0,41.0,283.0,15_12_2
020151203,273.0,36.0,309.0,15_12_3
020151204,291.0,33.0,324.0,15_12_4
020151205,304.0,29.0,333.0,15_12_5
020151206,257.0,51.0,308.0,15_12_6
020151207,216.0,19.0,235.0,15_12_7
020151208,323.0,50.0,373.0,15_12_8
020151209,212.0,33.0,245.0,15_12_9
020151301,275.0,29.0,304.0,15_13_1
020151302,234.0,23.0,257.0,15_13_2
020151303,270.0,28.0,298.0,15_13_3
020151304,247.0,15.0,262.0,15_13_4
020151305,188.0,24.0,212.0,15_13_5
020151306,221.0,17.0,238.0,15_13_6
020151307,277.0,15.0,292.0,15_13_7
020151308,182.0,12.0,194.0,15_13_8
020151309,393.0,69.0,462.0,15_13_9
020151310,275.0,22.0,297.0,15_13_10
020151401,332.0,32.0,364.0,15_14_1
020151402,367.0,19.0,386.0,15_14_2
020151403,278.0,24.0,302.0,15_14_3
020151404,278.0,30.0,308.0,15_14_4
020151405,397.0,24.0,421.0,15_14_5
020151406,268.0,18.0,286.0,15_14_6
020151407,382.0,10.0,392.0,15_14_7
020151408,254.0,72.0,326.0,15_14_8
020151409,302.0,45.0,347.0,15_14_9
020151410,237.0,35.0,272.0,15_14_10
020151411,330.0,46.0,376.0,15_14_11
020151501,258.0,35.0,293.0,15_15_1
020151502,215.0,20.0,235.0,15_15_2
020151503,398.0,3.0,401.0,15_15_3
020151504,302.0,50.0,352.0,15_15_4
020151505,249.0,48.0,297.0,15_15_5
020151506,264.0,47.0,311.0,15_15_6
020151507,270.0,91.0,361.0,15_15_7
020151508,236.0,24.0,260.0,15_15_8
020151509,363.0,67.0,430.0,15_15_9
020151510,331.0,82.0,413.0,15_15_10
020151601,291.0,64.0,355.0,15_16_1
020151602,285.0,42.0,327.0,15_16_2
020151603,369.0,19.0,388.0,15_16_3
020151604,262.0,31.0,293.0,15_16_4
020151605,259.0,17.0,276.0,15_16_5
020151606,286.0,22.0,308.0,15_16_6
020151607,290.0,26.0,316.0,15_16_7
020151608,334.0,20.0,354.0,15_16_8
020151609,286.0,20.0,306.0,15_16_9
020151610,290.0,47.0,337.0,15_16_10
020151611,297.0,10.0,307.0,15_16_11
020151701,297.0,26.0,323.0,15_17_1
020151702,247.0,24.0,271.0,15_17_2
020151703,343.0,25.0,368.0,15_17_3
020151704,348.0,61.0,409.0,15_17_4
020151705,316.0,33.0,349.0,15_17_5
020151706,293.0,15.0,308.0,15_17_6
020151707,289.0,44.0,333.0,15_17_7
020151708,249.0,21.0,270.0,15_17_8
020151709,248.0,18.0,266.0,15_17_9
020151710,319.0,23.0,342.0,15_17_10
020151711,326.0,30.0,356.0,15_17_11
020151712,285.0,17.0,302.0,15_17_12
020151801,234.0,23.0,257.0,15_18_1
020151802,202.0,11.0,213.0,15_18_2
020151803,261.0,49.0,310.0,15_18_3
020151804,194.0,15.0,209.0,15_18_4
020151805,206.0,9.0,215.0,15_18_5
020151806,194.0,16.0,210.0,15_18_6
020151807,295.0,21.0,316.0,15_18_7
020151808,211.0,7.0,218.0,15_18_8
020151809,194.0,28.0,222.0,15_18_9
020151810,226.0,14.0,240.0,15_18_10
020151811,281.0,13.0,294.0,15_18_11
020151812,223.0,21.0,244.0,15_18_12
020151813,243.0,11.0,254.0,15_18_13
020151901,220.0,10.0,230.0,15_19_1
020151902,314.0,21.0,335.0,15_19_2
020151903,284.0,26.0,310.0,15_19_3
020151904,323.0,20.0,343.0,15_19_4
020151905,354.0,29.0,383.0,15_19_5
020151906,321.0,17.0,338.0,15_19_6
020151907,355.0,19.0,374.0,15_19_7
020151908,267.0,27.0,294.0,15_19_8
020151909,270.0,16.0,286.0,15_19_9
020151910,403.0,9.0,412.0,15_19_10
020151911,350.0,33.0,383.0,15_19_11
020152001,334.0,13.0,347.0,15_20_1
020152002,340.0,26.0,366.0,15_20_2
020152003,322.0,24.0,346.0,15_20_3
020152004,267.0,11.0,278.0,15_20_4
020152005,243.0,31.0,274.0,15_20_5
020152006,298.0,23.0,321.0,15_20_6
020152007,274.0,15.0,289.0,15_20_7
020152008,257.0,11.0,268.0,15_20_8
020152009,189.0,36.0,225.0,15_20_9
020152010,296.0,23.0,319.0,15_20_10
020152011,294.0,50.0,344.0,15_20_11
020152012,309.0,33.0,342.0,15_20_12
020152101,296.0,24.0,320.0,15_21_1
020152102,343.0,31.0,374.0,15_21_2
020152103,264.0,29.0,293.0,15_21_3
020152104,314.0,29.0,343.0,15_21_4
020152105,171.0,30.0,201.0,15_21_5
020152106,373.0,45.0,418.0,15_21_6
020152107,154.0,21.0,175.0,15_21_7
020152108,241.0,20.0,261.0,15_21_8
020152109,366.0,26.0,392.0,15_21_9
020152110,251.0,27.0,278.0,15_21_10
020152111,292.0,43.0,335.0,15_21_11
020152112,154.0,63.0,217.0,15_21_12
020152113,355.0,34.0,389.0,15_21_13
