Código,A red pública (cloaca),A cámara séptica y pozo ciego,Sólo a pozo ciego,"A hoyo, excavación en la tierra, etc.",Total,CO_FRAC_RA
020142308,452.0,3.0,0.0,0.0,455.0,14_23_8
020142309,492.0,0.0,0.0,0.0,492.0,14_23_9
020142310,376.0,2.0,0.0,0.0,378.0,14_23_10
020142311,462.0,0.0,0.0,0.0,462.0,14_23_11
020142401,293.0,8.0,0.0,0.0,301.0,14_24_1
020142402,231.0,0.0,1.0,0.0,232.0,14_24_2
020142403,269.0,0.0,0.0,0.0,269.0,14_24_3
020142404,208.0,2.0,0.0,0.0,210.0,14_24_4
020142405,436.0,0.0,0.0,0.0,436.0,14_24_5
020142406,343.0,0.0,0.0,0.0,343.0,14_24_6
020142407,330.0,1.0,0.0,0.0,331.0,14_24_7
020142408,267.0,0.0,0.0,0.0,267.0,14_24_8
020142409,347.0,1.0,0.0,0.0,348.0,14_24_9
020142501,382.0,1.0,0.0,0.0,383.0,14_25_1
020142502,216.0,0.0,0.0,0.0,216.0,14_25_2
020142503,353.0,0.0,0.0,0.0,353.0,14_25_3
020142504,285.0,0.0,0.0,0.0,285.0,14_25_4
020142505,239.0,0.0,0.0,0.0,239.0,14_25_5
020142506,277.0,0.0,0.0,0.0,277.0,14_25_6
020142507,370.0,0.0,0.0,0.0,370.0,14_25_7
020142508,354.0,1.0,0.0,0.0,355.0,14_25_8
020142509,404.0,0.0,0.0,0.0,404.0,14_25_9
020142601,525.0,1.0,0.0,0.0,526.0,14_26_1
020142602,356.0,0.0,0.0,0.0,356.0,14_26_2
020142603,184.0,0.0,0.0,0.0,184.0,14_26_3
020142604,850.0,0.0,0.0,0.0,850.0,14_26_4
020142605,457.0,1.0,0.0,0.0,458.0,14_26_5
020142606,384.0,3.0,0.0,0.0,387.0,14_26_6
020142607,531.0,1.0,0.0,0.0,532.0,14_26_7
020142701,615.0,0.0,0.0,0.0,615.0,14_27_1
020142702,544.0,0.0,0.0,0.0,544.0,14_27_2
020142703,283.0,0.0,0.0,0.0,283.0,14_27_3
020142704,396.0,0.0,0.0,0.0,396.0,14_27_4
020142705,487.0,0.0,0.0,0.0,487.0,14_27_5
020142706,212.0,0.0,0.0,0.0,212.0,14_27_6
020142707,216.0,0.0,0.0,0.0,216.0,14_27_7
020142801,299.0,0.0,0.0,0.0,299.0,14_28_1
020142802,265.0,0.0,1.0,0.0,266.0,14_28_2
020142803,288.0,0.0,0.0,0.0,288.0,14_28_3
020142804,314.0,0.0,0.0,0.0,314.0,14_28_4
020142805,221.0,7.0,0.0,0.0,228.0,14_28_5
020142806,413.0,0.0,0.0,0.0,413.0,14_28_6
020142807,371.0,3.0,0.0,0.0,374.0,14_28_7
020142808,302.0,0.0,0.0,0.0,302.0,14_28_8
020142809,263.0,0.0,0.0,0.0,263.0,14_28_9
020142810,381.0,0.0,0.0,0.0,381.0,14_28_10
020142811,392.0,0.0,0.0,0.0,392.0,14_28_11
020142812,269.0,1.0,0.0,0.0,270.0,14_28_12
020142901,276.0,1.0,0.0,0.0,277.0,14_29_1
020142902,274.0,0.0,0.0,0.0,274.0,14_29_2
020142903,270.0,0.0,0.0,0.0,270.0,14_29_3
020142904,358.0,0.0,0.0,0.0,358.0,14_29_4
020142905,278.0,0.0,1.0,0.0,279.0,14_29_5
020142906,446.0,1.0,0.0,0.0,447.0,14_29_6
020142907,378.0,0.0,1.0,0.0,379.0,14_29_7
020142908,266.0,1.0,0.0,0.0,267.0,14_29_8
020142909,317.0,18.0,0.0,0.0,335.0,14_29_9
020142910,366.0,0.0,0.0,0.0,366.0,14_29_10
020142911,281.0,0.0,0.0,0.0,281.0,14_29_11
020143001,325.0,1.0,0.0,0.0,326.0,14_30_1
020143002,429.0,0.0,0.0,0.0,429.0,14_30_2
020143003,406.0,0.0,0.0,0.0,406.0,14_30_3
020143004,305.0,0.0,0.0,0.0,305.0,14_30_4
020143005,378.0,0.0,0.0,0.0,378.0,14_30_5
020143006,233.0,0.0,0.0,0.0,233.0,14_30_6
020143007,204.0,0.0,0.0,0.0,204.0,14_30_7
020143008,672.0,0.0,0.0,0.0,672.0,14_30_8
020143009,578.0,0.0,1.0,0.0,579.0,14_30_9
020143101,216.0,1.0,0.0,0.0,217.0,14_31_1
020143102,326.0,0.0,0.0,0.0,326.0,14_31_2
020143103,279.0,0.0,0.0,0.0,279.0,14_31_3
020143104,249.0,1.0,0.0,0.0,250.0,14_31_4
020143105,250.0,0.0,1.0,0.0,251.0,14_31_5
020143106,406.0,0.0,0.0,0.0,406.0,14_31_6
020143107,315.0,0.0,0.0,0.0,315.0,14_31_7
020143108,268.0,1.0,0.0,0.0,269.0,14_31_8
020143109,225.0,0.0,0.0,0.0,225.0,14_31_9
020143110,194.0,1.0,0.0,0.0,195.0,14_31_10
020143111,214.0,0.0,0.0,0.0,214.0,14_31_11
020143112,259.0,0.0,0.0,0.0,259.0,14_31_12
020150101,416.0,0.0,0.0,0.0,416.0,15_1_1
020150102,341.0,3.0,0.0,0.0,344.0,15_1_2
020150103,267.0,1.0,0.0,0.0,268.0,15_1_3
020150104,234.0,2.0,0.0,1.0,237.0,15_1_4
020150105,267.0,0.0,1.0,0.0,268.0,15_1_5
020150106,257.0,0.0,0.0,0.0,257.0,15_1_6
020150107,290.0,0.0,0.0,0.0,290.0,15_1_7
020150108,276.0,0.0,0.0,0.0,276.0,15_1_8
020150109,341.0,1.0,0.0,0.0,342.0,15_1_9
020150110,310.0,2.0,0.0,0.0,312.0,15_1_10
020150111,219.0,1.0,0.0,0.0,220.0,15_1_11
020150112,268.0,12.0,3.0,0.0,283.0,15_1_12
020150201,279.0,1.0,0.0,0.0,280.0,15_2_1
020150202,300.0,0.0,0.0,0.0,300.0,15_2_2
020150203,292.0,0.0,0.0,0.0,292.0,15_2_3
020150204,206.0,2.0,0.0,0.0,208.0,15_2_4
020150205,208.0,0.0,0.0,0.0,208.0,15_2_5
020150206,264.0,4.0,0.0,0.0,268.0,15_2_6
020150207,276.0,2.0,1.0,0.0,279.0,15_2_7
020150208,235.0,0.0,0.0,0.0,235.0,15_2_8
020150209,211.0,1.0,0.0,0.0,212.0,15_2_9
020150210,229.0,4.0,0.0,0.0,233.0,15_2_10
020150301,289.0,0.0,0.0,0.0,289.0,15_3_1
020150302,399.0,0.0,0.0,0.0,399.0,15_3_2
020150303,380.0,1.0,0.0,0.0,381.0,15_3_3
020150304,263.0,0.0,3.0,0.0,266.0,15_3_4
020150305,238.0,3.0,0.0,0.0,241.0,15_3_5
020150306,271.0,1.0,0.0,0.0,272.0,15_3_6
020150307,251.0,0.0,0.0,0.0,251.0,15_3_7
020150308,328.0,1.0,0.0,0.0,329.0,15_3_8
020150309,348.0,1.0,0.0,0.0,349.0,15_3_9
020150310,340.0,0.0,0.0,0.0,340.0,15_3_10
020150311,333.0,7.0,0.0,0.0,340.0,15_3_11
020150312,403.0,5.0,0.0,0.0,408.0,15_3_12
020150313,290.0,0.0,0.0,0.0,290.0,15_3_13
020150401,336.0,1.0,0.0,0.0,337.0,15_4_1
020150402,254.0,1.0,0.0,0.0,255.0,15_4_2
020150403,401.0,0.0,0.0,0.0,401.0,15_4_3
020150404,205.0,1.0,0.0,0.0,206.0,15_4_4
020150405,230.0,0.0,0.0,0.0,230.0,15_4_5
020150406,270.0,0.0,0.0,0.0,270.0,15_4_6
020150407,304.0,1.0,0.0,0.0,305.0,15_4_7
020150408,293.0,1.0,0.0,0.0,294.0,15_4_8
020150409,256.0,0.0,0.0,0.0,256.0,15_4_9
020150410,255.0,2.0,0.0,0.0,257.0,15_4_10
020150411,296.0,0.0,0.0,0.0,296.0,15_4_11
020150412,341.0,3.0,0.0,0.0,344.0,15_4_12
020150413,326.0,1.0,1.0,0.0,328.0,15_4_13
020150414,299.0,1.0,1.0,0.0,301.0,15_4_14
020150501,302.0,1.0,0.0,0.0,303.0,15_5_1
020150502,358.0,0.0,0.0,0.0,358.0,15_5_2
020150503,278.0,0.0,0.0,0.0,278.0,15_5_3
020150504,231.0,2.0,0.0,0.0,233.0,15_5_4
020150505,299.0,0.0,0.0,0.0,299.0,15_5_5
020150506,269.0,13.0,0.0,0.0,282.0,15_5_6
020150507,280.0,0.0,1.0,0.0,281.0,15_5_7
020150508,332.0,1.0,0.0,0.0,333.0,15_5_8
020150509,258.0,0.0,0.0,0.0,258.0,15_5_9
020150510,223.0,1.0,0.0,0.0,224.0,15_5_10
020150511,269.0,2.0,1.0,2.0,274.0,15_5_11
020150512,269.0,3.0,0.0,0.0,272.0,15_5_12
020150513,289.0,0.0,0.0,0.0,289.0,15_5_13
020150514,261.0,0.0,0.0,0.0,261.0,15_5_14
020150601,291.0,0.0,0.0,0.0,291.0,15_6_1
020150602,285.0,0.0,0.0,0.0,285.0,15_6_2
020150603,286.0,0.0,0.0,0.0,286.0,15_6_3
020150604,249.0,1.0,0.0,0.0,250.0,15_6_4
020150605,189.0,3.0,0.0,0.0,192.0,15_6_5
020150606,183.0,0.0,0.0,0.0,183.0,15_6_6
020150607,253.0,2.0,0.0,0.0,255.0,15_6_7
020150701,299.0,0.0,0.0,0.0,299.0,15_7_1
020150702,242.0,1.0,0.0,0.0,243.0,15_7_2
020150703,221.0,9.0,0.0,0.0,230.0,15_7_3
020150704,210.0,6.0,0.0,0.0,216.0,15_7_4
020150705,290.0,3.0,0.0,0.0,293.0,15_7_5
020150706,171.0,9.0,73.0,4.0,257.0,15_7_6
020150707,348.0,3.0,0.0,0.0,351.0,15_7_7
020150708,324.0,4.0,0.0,0.0,328.0,15_7_8
020150709,283.0,0.0,0.0,0.0,283.0,15_7_9
020150710,377.0,2.0,0.0,0.0,379.0,15_7_10
020150711,324.0,4.0,1.0,0.0,329.0,15_7_11
020150712,346.0,2.0,0.0,0.0,348.0,15_7_12
020150801,333.0,2.0,1.0,0.0,336.0,15_8_1
020150802,223.0,3.0,0.0,0.0,226.0,15_8_2
020150803,371.0,2.0,0.0,0.0,373.0,15_8_3
020150804,330.0,0.0,0.0,0.0,330.0,15_8_4
020150805,281.0,3.0,0.0,0.0,284.0,15_8_5
020150806,258.0,1.0,0.0,0.0,259.0,15_8_6
020150807,354.0,3.0,0.0,0.0,357.0,15_8_7
020150808,321.0,1.0,0.0,0.0,322.0,15_8_8
020150809,427.0,5.0,0.0,0.0,432.0,15_8_9
020150810,381.0,1.0,0.0,0.0,382.0,15_8_10
020150901,228.0,0.0,0.0,0.0,228.0,15_9_1
020150902,208.0,0.0,0.0,0.0,208.0,15_9_2
020150903,230.0,0.0,0.0,0.0,230.0,15_9_3
020150904,252.0,0.0,1.0,0.0,253.0,15_9_4
020150905,248.0,1.0,0.0,0.0,249.0,15_9_5
020150906,212.0,0.0,0.0,1.0,213.0,15_9_6
020150907,261.0,3.0,0.0,0.0,264.0,15_9_7
020150908,555.0,39.0,98.0,1.0,693.0,15_9_8
020151001,345.0,1.0,0.0,0.0,346.0,15_10_1
020151002,340.0,1.0,0.0,0.0,341.0,15_10_2
020151003,407.0,2.0,0.0,0.0,409.0,15_10_3
020151004,335.0,2.0,0.0,0.0,337.0,15_10_4
020151005,275.0,1.0,0.0,0.0,276.0,15_10_5
020151006,212.0,3.0,0.0,0.0,215.0,15_10_6
020151007,401.0,1.0,0.0,0.0,402.0,15_10_7
020151008,318.0,0.0,0.0,0.0,318.0,15_10_8
020151009,296.0,1.0,0.0,0.0,297.0,15_10_9
020151010,231.0,3.0,0.0,0.0,234.0,15_10_10
020151011,250.0,2.0,0.0,0.0,252.0,15_10_11
020151012,337.0,0.0,0.0,0.0,337.0,15_10_12
020151013,336.0,2.0,1.0,0.0,339.0,15_10_13
020151101,286.0,1.0,0.0,0.0,287.0,15_11_1
020151102,354.0,3.0,0.0,1.0,358.0,15_11_2
020151103,302.0,0.0,0.0,0.0,302.0,15_11_3
020151104,307.0,0.0,0.0,0.0,307.0,15_11_4
020151105,239.0,6.0,0.0,0.0,245.0,15_11_5
020151106,262.0,4.0,0.0,0.0,266.0,15_11_6
020151107,254.0,4.0,0.0,0.0,258.0,15_11_7
020151108,270.0,4.0,0.0,2.0,276.0,15_11_8
020151109,381.0,1.0,0.0,0.0,382.0,15_11_9
020151110,266.0,2.0,0.0,0.0,268.0,15_11_10
020151111,529.0,2.0,0.0,0.0,531.0,15_11_11
020151112,376.0,0.0,0.0,0.0,376.0,15_11_12
020151113,360.0,3.0,0.0,0.0,363.0,15_11_13
020151201,272.0,0.0,1.0,1.0,274.0,15_12_1
020151202,279.0,1.0,0.0,0.0,280.0,15_12_2
020151203,307.0,2.0,0.0,0.0,309.0,15_12_3
020151204,323.0,1.0,0.0,0.0,324.0,15_12_4
020151205,332.0,0.0,0.0,0.0,332.0,15_12_5
020151206,304.0,2.0,0.0,0.0,306.0,15_12_6
020151207,234.0,0.0,1.0,0.0,235.0,15_12_7
020151208,373.0,0.0,0.0,0.0,373.0,15_12_8
020151209,245.0,0.0,0.0,0.0,245.0,15_12_9
020151301,298.0,5.0,0.0,0.0,303.0,15_13_1
020151302,236.0,4.0,0.0,0.0,240.0,15_13_2
020151303,297.0,1.0,0.0,0.0,298.0,15_13_3
020151304,260.0,2.0,0.0,0.0,262.0,15_13_4
020151305,212.0,0.0,0.0,0.0,212.0,15_13_5
020151306,235.0,0.0,0.0,0.0,235.0,15_13_6
020151307,291.0,0.0,0.0,0.0,291.0,15_13_7
020151308,194.0,0.0,0.0,0.0,194.0,15_13_8
020151309,426.0,1.0,0.0,0.0,427.0,15_13_9
020151310,296.0,1.0,0.0,0.0,297.0,15_13_10
020151401,362.0,1.0,0.0,1.0,364.0,15_14_1
020151402,381.0,5.0,0.0,0.0,386.0,15_14_2
020151403,302.0,0.0,0.0,0.0,302.0,15_14_3
020151404,284.0,0.0,0.0,0.0,284.0,15_14_4
020151405,419.0,2.0,0.0,0.0,421.0,15_14_5
020151406,286.0,0.0,0.0,0.0,286.0,15_14_6
020151407,390.0,0.0,0.0,0.0,390.0,15_14_7
020151408,318.0,6.0,0.0,0.0,324.0,15_14_8
020151409,347.0,0.0,0.0,0.0,347.0,15_14_9
020151410,271.0,0.0,0.0,0.0,271.0,15_14_10
020151411,373.0,2.0,0.0,0.0,375.0,15_14_11
020151501,274.0,0.0,0.0,0.0,274.0,15_15_1
020151502,232.0,3.0,0.0,0.0,235.0,15_15_2
020151503,401.0,0.0,0.0,0.0,401.0,15_15_3
020151504,351.0,1.0,0.0,0.0,352.0,15_15_4
020151505,296.0,0.0,0.0,0.0,296.0,15_15_5
020151506,307.0,4.0,0.0,0.0,311.0,15_15_6
020151507,324.0,9.0,0.0,0.0,333.0,15_15_7
020151508,254.0,6.0,0.0,0.0,260.0,15_15_8
020151509,429.0,1.0,0.0,0.0,430.0,15_15_9
020151510,402.0,4.0,0.0,0.0,406.0,15_15_10
020151601,344.0,1.0,0.0,0.0,345.0,15_16_1
020151602,327.0,0.0,0.0,0.0,327.0,15_16_2
020151603,363.0,0.0,0.0,0.0,363.0,15_16_3
020151604,293.0,0.0,0.0,0.0,293.0,15_16_4
020151605,275.0,1.0,0.0,0.0,276.0,15_16_5
020151606,308.0,0.0,0.0,0.0,308.0,15_16_6
020151607,314.0,0.0,1.0,0.0,315.0,15_16_7
020151608,353.0,0.0,1.0,0.0,354.0,15_16_8
020151609,306.0,0.0,0.0,0.0,306.0,15_16_9
020151610,337.0,0.0,0.0,0.0,337.0,15_16_10
020151611,307.0,0.0,0.0,0.0,307.0,15_16_11
020151701,322.0,1.0,0.0,0.0,323.0,15_17_1
020151702,270.0,0.0,1.0,0.0,271.0,15_17_2
020151703,368.0,0.0,0.0,0.0,368.0,15_17_3
020151704,407.0,1.0,1.0,0.0,409.0,15_17_4
020151705,348.0,1.0,0.0,0.0,349.0,15_17_5
020151706,307.0,0.0,0.0,0.0,307.0,15_17_6
020151707,333.0,0.0,0.0,0.0,333.0,15_17_7
020151708,270.0,0.0,0.0,0.0,270.0,15_17_8
020151709,265.0,1.0,0.0,0.0,266.0,15_17_9
020151710,342.0,0.0,0.0,0.0,342.0,15_17_10
020151711,356.0,0.0,0.0,0.0,356.0,15_17_11
020151712,301.0,1.0,0.0,0.0,302.0,15_17_12
020151801,257.0,0.0,0.0,0.0,257.0,15_18_1
020151802,213.0,0.0,0.0,0.0,213.0,15_18_2
020151803,308.0,0.0,0.0,0.0,308.0,15_18_3
020151804,209.0,0.0,0.0,0.0,209.0,15_18_4
020151805,215.0,0.0,0.0,0.0,215.0,15_18_5
020151806,210.0,0.0,0.0,0.0,210.0,15_18_6
020151807,290.0,26.0,0.0,0.0,316.0,15_18_7
020151808,217.0,1.0,0.0,0.0,218.0,15_18_8
020151809,222.0,0.0,0.0,0.0,222.0,15_18_9
020151810,240.0,0.0,0.0,0.0,240.0,15_18_10
020151811,294.0,0.0,0.0,0.0,294.0,15_18_11
020151812,243.0,1.0,0.0,0.0,244.0,15_18_12
020151813,254.0,0.0,0.0,0.0,254.0,15_18_13
020151901,229.0,0.0,0.0,0.0,229.0,15_19_1
020151902,335.0,0.0,0.0,0.0,335.0,15_19_2
020151903,307.0,0.0,0.0,0.0,307.0,15_19_3
020151904,343.0,0.0,0.0,0.0,343.0,15_19_4
020151905,383.0,0.0,0.0,0.0,383.0,15_19_5
020151906,335.0,2.0,0.0,0.0,337.0,15_19_6
020151907,374.0,0.0,0.0,0.0,374.0,15_19_7
020151908,294.0,0.0,0.0,0.0,294.0,15_19_8
020151909,286.0,0.0,0.0,0.0,286.0,15_19_9
020151910,412.0,0.0,0.0,0.0,412.0,15_19_10
020151911,383.0,0.0,0.0,0.0,383.0,15_19_11
020152001,346.0,1.0,0.0,0.0,347.0,15_20_1
020152002,365.0,0.0,0.0,0.0,365.0,15_20_2
020152003,346.0,0.0,0.0,0.0,346.0,15_20_3
020152004,278.0,0.0,0.0,0.0,278.0,15_20_4
020152005,271.0,1.0,0.0,0.0,272.0,15_20_5
020152006,321.0,0.0,0.0,0.0,321.0,15_20_6
020152007,289.0,0.0,0.0,0.0,289.0,15_20_7
020152008,267.0,1.0,0.0,0.0,268.0,15_20_8
020152009,224.0,0.0,0.0,0.0,224.0,15_20_9
020152010,318.0,0.0,0.0,0.0,318.0,15_20_10
020152011,343.0,1.0,0.0,0.0,344.0,15_20_11
020152012,342.0,0.0,0.0,0.0,342.0,15_20_12
020152101,318.0,2.0,0.0,0.0,320.0,15_21_1
020152102,373.0,1.0,0.0,0.0,374.0,15_21_2
020152103,292.0,0.0,0.0,0.0,292.0,15_21_3
020152104,342.0,1.0,0.0,0.0,343.0,15_21_4
020152105,201.0,0.0,0.0,0.0,201.0,15_21_5
020152106,417.0,0.0,0.0,0.0,417.0,15_21_6
020152107,175.0,0.0,0.0,0.0,175.0,15_21_7
020152108,261.0,0.0,0.0,0.0,261.0,15_21_8
020152109,392.0,0.0,0.0,0.0,392.0,15_21_9
020152110,260.0,0.0,0.0,0.0,260.0,15_21_10
020152111,331.0,0.0,0.0,0.0,331.0,15_21_11
020152112,216.0,1.0,0.0,0.0,217.0,15_21_12
020152113,389.0,0.0,0.0,0.0,389.0,15_21_13
