X;Y;FECHA;CALLE;NUMERO;M2;DOLARES;PESOS;U_S_M2;BARRIOS;COMUNA
-58.397900760579027;-34.616155502445082;;PASCO;600;363.0;425000;;1170.8;BALVANERA;3
-58.397789691268677;-34.617308506847237;2015/02/18;PASCO;700;240.0;360000;;1500.0;BALVANERA;3
-58.368222990080476;-34.624076054122057;2015/02/19;PASEO COLON;1400;122.0;380000;;3114.8;SAN TELMO;1
-58.399641978733811;-34.601134783680905;2015/02/13;PASTEUR;700;423.0;1570000;;3711.6;BALVANERA;3
-58.395748565323657;-34.636344553787552;2015/02/19;PATAGONES;2000;610.0;750000;;1229.5;PARQUE PATRICIOS;4
-58.397027352321118;-34.636582169585559;2015/02/19;PATAGONES;2500;420.0;300000;;714.3;PARQUE PATRICIOS;4
-58.393324334094132;-34.626435478572475;2015/02/19;PAVON;2000;226.0;380000;;1681.4;SAN CRISTOBAL;3
-58.397082350871344;-34.626799445188581;2015/02/20;PAVON;2300;167.0;220000;;1317.4;SAN CRISTOBAL;3
-58.398748327501835;-34.627030198380282;2015/02/19;PAVON;2400;4344.0;6500000;;1496.3;SAN CRISTOBAL;3
-58.398748327501835;-34.627030198380282;2015/02/19;PAVON;2400;225.0;210000;;933.3;SAN CRISTOBAL;3
-58.406665072765769;-34.627981039031837;2015/02/13;PAVON;3000;750.0;900000;;1200.0;SAN CRISTOBAL;3
-58.406665072765769;-34.627981039031837;2015/02/19;PAVON;3000;1100.0;670000;;609.1;SAN CRISTOBAL;3
-58.419158629268196;-34.630405988686341;;PAVON;3900;398.0;400000;;1005.0;BOEDO;5
-58.457229647452223;-34.605960569065445;2015/02/19;PAYSANDU;1600;338.0;550000;;1627.2;CABALLITO;6
-58.458307788122937;-34.604458410608864;2015/02/19;PAYSANDU;1800;393.0;880000;;2239.2;VILLA CRESPO;15
-58.456431602105106;-34.598766227018508;;PAYSANDU;2300;286.0;298000;;1042.0;VILLA CRESPO;15
-58.529045740559717;-34.642955452534913;2015/02/19;"PAZ, GRAL.";10900;200.0;250000;;1250.0;LINIERS;9
-58.527952997414715;-34.653496314163355;2015/02/19;"PAZ, GRAL.";11800;95.0;105000;;1105.3;LINIERS;9
-58.501420636151309;-34.623049821404635;2015/02/18;"PAZ, MARCOS";1800;231.0;279000;;1207.8;VELEZ SARSFIELD;10
-58.46375506589893;-34.630527680355286;;PEDERNERA;100;234.0;950000;;4059.8;FLORES;7
-58.452444117641313;-34.643507512539102;;PEDERNERA;1400;110.0;69900;;635.5;FLORES;7
-58.434492876035549;-34.657795901586191;2015/02/19;PEDERNERA;3000;320.0;90000;;281.3;VILLA SOLDATI;8
-58.459769886596732;-34.547800114695612;2015/02/19;"PEDRAZA, MANUELA";1700;508.0;630000;;1240.2;NUÑEZ;13
-58.493533064658401;-34.56551433885339;2015/02/20;"PEDRAZA, MANUELA";5300;575.0;450000;;782.6;VILLA URQUIZA;12
-58.409362359537432;-34.647307324168359;2015/02/19;PEPIRI;800;360.0;300000;;833.3;PARQUE PATRICIOS;4
-58.482939938803149;-34.549062770290554;2015/02/19;"PEREZ, ROQUE";4300;201.0;299000;;1487.6;SAAVEDRA;12
-58.474163857955858;-34.633427308915138;2015/02/18;PERGAMINO;100;258.0;220000;;852.7;FLORESTA;10
-58.474163857955858;-34.633427308915138;2015/02/18;PERGAMINO;100;285.0;255000;;894.7;FLORESTA;10
-58.455831349765411;-34.640389535507758;2015/02/18;"PERON, EVA";2500;200.0;500000;;2500.0;FLORES;7
-58.456913407418035;-34.640994220243442;2015/02/18;"PERON, EVA";2600;134.0;200000;;1492.5;FLORES;7
-58.481519551333612;-34.659443201132142;;"PERON, EVA";5200;150.0;180000;;1200.0;MATADEROS;9
-58.380840796556178;-34.605949313803308;2015/02/18;"PERON, JUAN DOMINGO, TTE.";1000;915.0;3500000;;3825.1;SAN NICOLAS;1
-58.381485188402792;-34.606249344297112;2015/02/13;"PERON, JUAN DOMINGO, TTE.";1100;456.0;1200000;;2631.6;SAN NICOLAS;1
-58.412702757365018;-34.607508537746128;2015/02/13;"PERON, JUAN DOMINGO, TTE.";3300;797.0;315000;;395.2;BALVANERA;3
-58.417239038250955;-34.606755027262622;2015/02/13;"PERON, JUAN DOMINGO, TTE.";3600;1370.0;3150000;;2299.3;ALMAGRO;5
-58.374466868767577;-34.619642349122607;2015/02/19;PERU;1000;800.0;1600000;;2000.0;SAN TELMO;1
-58.374387485630791;-34.620761742411588;2015/02/19;PERU;1100;2600.0;1400000;;538.5;SAN TELMO;1
-58.374326722609162;-34.621936637922602;2015/02/19;PERU;1200;1350.0;3000000;;2222.2;SAN TELMO;1
-58.365237678445702;-34.62688755636529;2015/02/13;PI Y MARGALL;600;462.0;360000;;779.2;BOCA;4
-58.4779446151258;-34.54175813937217;2015/02/19;PICO;2800;173.0;190000;;1098.3;SAAVEDRA;12
-58.482341736912019;-34.682794604735676;2015/02/20;PIEDRA BUENA;4400;747.0;520000;;696.1;VILLA LUGANO;8
-58.377082415217131;-34.623490217478583;2015/02/19;PIEDRAS;1300;1160.0;380000;;327.6;CONSTITUCION;1
-58.375715947861437;-34.627367383473292;2015/02/13;PIEDRAS;1600;537.0;700000;;1303.5;CONSTITUCION;1
-58.515675246822703;-34.642276839242008;;PIERES;200;184.0;320000;;1739.1;LINIERS;9
-58.512162668280553;-34.645086799871699;;PIERES;500;270.0;264000;;977.8;LINIERS;9
-58.464026523730816;-34.638081670993117;2015/02/18;PILLADO;700;229.0;130000;;567.7;FLORES;7
-58.44988766429168;-34.564943092119975;2015/02/13;"PINO, VIRREY DEL";2200;225.0;1500000;;6666.7;BELGRANO;13
-58.455604510321486;-34.56818022681167;2015/02/13;"PINO, Virrey del";2800;115.0;349000;;3034.8;COLEGIALES;13
-58.470034531239165;-34.575475313882954;;"PINO, VIRREY DEL";4000;1122.0;1600000;;1426.0;VILLA ORTUZAR;15
-58.47864376763723;-34.547891711920109;2015/02/19;PINTO;4200;237.0;365000;;1540.1;SAAVEDRA;12
-58.479245137068759;-34.547099916861121;2015/02/19;PINTO;4300;284.0;550000;;1936.6;SAAVEDRA;12
-58.479245137068759;-34.547099916861121;2015/02/19;PINTO;4300;207.0;380000;;1835.7;SAAVEDRA;12
-58.479245137068759;-34.547099916861121;2015/02/19;PINTO;4300;199.0;395000;;1984.9;SAAVEDRA;12
-58.481558780978936;-34.544053382757681;2015/02/19;PINTO;4700;300.0;199000;;663.3;SAAVEDRA;12
-58.503549822359432;-34.569757654717904;;PIRAN;6100;369.0;350000;;948.5;VILLA URQUIZA;12
-58.504593386252495;-34.570254908318461;;PIRAN;6200;363.0;285000;;785.1;VILLA URQUIZA;12
-58.505802572169969;-34.646911610933657;2015/02/19;PIZARRO;5900;225.0;203488;1.750.000;904.4;LINIERS;9
-58.468146880541319;-34.584792883819041;2015/02/20;PLAZA;800;268.0;520000;;1940.3;VILLA ORTUZAR;15
-58.467190145635691;-34.582781219865019;;PLAZA;1000;561.0;350000;;623.9;VILLA ORTUZAR;15
-58.467190145635691;-34.582781219865019;;PLAZA;1000;190.0;350000;;1842.1;VILLA ORTUZAR;15
-58.467190145635691;-34.582781219865019;;PLAZA;1000;130.0;260000;;2000.0;VILLA ORTUZAR;15
-58.467190145635691;-34.582781219865019;2015/02/20;PLAZA;1000;337.0;690000;;2047.5;VILLA ORTUZAR;15
-58.473026851219885;-34.571716048189515;2015/02/13;PLAZA;2100;375.0;400000;;1066.7;VILLA URQUIZA;12
-58.488445954275328;-34.551729534704918;2015/02/19;PLAZA;4200;181.0;200000;;1105.0;SAAVEDRA;12
-58.489995385297874;-34.549540600127173;2015/02/19;PLAZA;4500;169.0;159000;;940.8;SAAVEDRA;12
-58.509693837529184;-34.642863359853038;2015/02/19;POLA;400;141.0;232558;;1649.3;LINIERS;9
-58.365242709513225;-34.637784667987901;2015/02/13;"POLIZA, PRACTICO";1000;307.0;240000;;781.8;BOCA;4
-58.521482224236465;-34.632529066245695;;"PORCEL DE PERALTA, MANUEL";500;300.0;360000;;1200.0;VERSALLES;10
-58.473042929186313;-34.633164215544653;2015/02/18;PORTELA;100;150.0;220000;;1466.7;FLORESTA;10
-58.472448493651299;-34.634489691512229;2015/02/18;PORTELA;200;169.0;315000;;1863.9;FLORESTA;10
-58.419928648010611;-34.607142903978293;;POTOSI;3800;962.0;600000;;623.7;ALMAGRO;5
-58.419928648010611;-34.607142903978293;2015/02/13;POTOSI;3800;278.0;600000;;2158.3;ALMAGRO;5
-58.427644755680774;-34.607141449177945;2015/02/13;POTOSI;4300;240.0;1400000;;5833.3;ALMAGRO;5
-58.457939465848867;-34.638700167969034;;PRIMERA JUNTA;2600;255.0;198000;;776.5;FLORES;7
-58.426671020616901;-34.612627080464719;;PRINGLES;100;282.0;230000;;815.6;ALMAGRO;5
-58.426671020616901;-34.612627080464719;2015/02/13;PRINGLES;100;94.0;230000;;2446.8;ALMAGRO;5
-58.427379677186067;-34.610516370906332;2015/02/19;PRINGLES;200;149.0;280000;;1879.2;ALMAGRO;5
-58.427177398234136;-34.604245500724893;2015/02/13;PRINGLES;700;240.0;350000;;1458.3;ALMAGRO;5
-58.426593342911623;-34.600114700869284;;PRINGLES;1000;1077.0;630000;;585.0;ALMAGRO;5
-58.426593342911623;-34.600114700869284;2015/02/13;PRINGLES;1000;303.0;630000;;2079.2;ALMAGRO;5
-58.426466616422196;-34.599233342832392;2015/02/13;PRINGLES;1100;2190.0;1500000;;684.9;ALMAGRO;5
-58.451075347099305;-34.60095500735693;;"PUEYRREDON, HONORIO, DR.";1800;338.0;690000;;2041.4;VILLA CRESPO;15
-58.44839387824581;-34.61432341670308;2015/02/19;PUJOL;700;300.0;280000;;933.3;CABALLITO;6
-58.453192364956351;-34.606979518021667;2015/02/13;PUJOL;1400;380.0;280000;;736.8;CABALLITO;6
-58.425951861574703;-34.611002019271581;;QUERANDIES;4200;810.0;290000;;358.0;ALMAGRO;5
-58.425951861574703;-34.611002019271581;2015/02/13;QUERANDIES;4200;234.0;295000;;1260.7;ALMAGRO;5
-58.427377699471123;-34.61115872216056;2015/02/13;QUERANDIES;4300;240.0;400000;;1666.7;ALMAGRO;5
-58.428797897760774;-34.611460971746332;;QUERANDIES;4400;904.0;480000;;531.0;ALMAGRO;5
-58.428797897760774;-34.611460971746332;2015/02/13;QUERANDIES;4400;261.0;480000;;1839.1;ALMAGRO;5
-58.454053499292783;-34.549534580341515;2015/02/18;QUESADA;1500;356.0;1200000;;3370.8;NUÑEZ;13
-58.463623810785897;-34.554362589637797;2015/02/19;QUESADA;2400;264.0;1250000;;4734.8;NUÑEZ;13
-58.469146065847987;-34.557293076022361;2015/02/13;QUESADA;3000;337.0;430000;;1276.0;NUÑEZ;13
-58.488699371375937;-34.567459287753152;2015/02/20;QUESADA;5000;228.0;520000;;2280.7;VILLA URQUIZA;12
-58.500322855220709;-34.573744222125285;;QUESADA;6000;245.0;290000;;1183.7;VILLA URQUIZA;12
-58.500322855220709;-34.573744222125285;2015/02/20;QUESADA;6000;281.0;290000;;1032.0;VILLA URQUIZA;12
-58.519263188181498;-34.61047931654786;;QUEVEDO;3500;120.0;220000;;1833.3;VILLA DEVOTO;11
-58.417532603549908;-34.64420123057171;;QUILMES;400;235.0;185000;;787.2;NUEVA POMPEYA;4
-58.361102063223605;-34.640967378565158;2015/02/19;"QUINQUELA MARTIN, BENITO";700;225.0;120000;;533.3;BOCA;4
-58.479306851336567;-34.546165893279728;2015/02/19;"QUINTANA, MANUEL, PRES.";4400;184.0;310000;;1684.8;SAAVEDRA;12
-58.479539462957845;-34.545333404860585;;"QUINTANA, MANUEL, PRES.";4500;560.0;310000;;553.6;SAAVEDRA;12
-58.470697543906731;-34.632617147993045;2015/02/18;QUIRNO;100;347.0;352000;;1014.4;FLORES;7
-58.473452964669931;-34.58778554978938;2015/02/19;QUIROS;2600;232.0;260000;;1120.7;PARQUE CHAS;15
-58.416957173564846;-34.616651143025017;;QUITO;3600;1229.0;435000;;353.9;ALMAGRO;5
-58.416957173564846;-34.616651143025017;2015/02/19;QUITO;3600;260.0;435000;;1673.1;ALMAGRO;5
-58.47574844825067;-34.543886353047299;2015/02/19;RAMALLO;2700;280.0;350000;;1250.0;SAAVEDRA;12
-58.440682848387574;-34.593904591051334;;"RAMIREZ DE VELAZCO, JUAN";1000;608.0;750000;;1233.6;VILLA CRESPO;15
-58.423333619784998;-34.653147950130759;2015/02/19;"RAMIREZ, CARLOS M.";1500;252.0;145000;;575.4;NUEVA POMPEYA;4
-58.437482947441268;-34.554884212630562;2015/02/13;RAMSAY;1800;449.0;1500000;;3340.8;BELGRANO;13
-58.442150711456172;-34.549247841159364;2015/02/13;RAMSAY;2400;1000.0;1370000;;1370.0;BELGRANO;13
-58.416870781512202;-34.640535126794262;2015/02/19;RAULET;100;250.0;330000;;1320.0;NUEVA POMPEYA;4
-58.441173861492786;-34.583508806644751;2015/02/19;"RAVIGNANI, EMILIO, Dr.";1500;345.0;930000;;2695.7;PALERMO;14
-58.433909414665649;-34.577163437425597;2015/02/19;"RAVIGNANI, EMILIO, Dr.";2300;260.0;690000;;2653.8;PALERMO;14
-58.425414175154849;-34.612091816766473;2015/02/13;RAWSON;100;579.0;750000;;1295.3;ALMAGRO;5
-58.370698382055039;-34.630796199874126;2015/02/13;REGIMIENTO DE PATRICIOS;100;430.0;1450000;;3372.1;BARRACAS;4
-58.369694500794928;-34.638282955781577;2015/02/13;REGIMIENTO DE PATRICIOS;900;7422.0;9000000;;1212.6;BARRACAS;4
-58.49065122013328;-34.653625369291333;2015/02/19;REMEDIOS;5200;640.0;225000;;351.6;MATADEROS;9
-58.505984799077567;-34.623033879915937;2015/02/18;RENQUE CURA;1700;230.0;260000;;1130.4;MONTE CASTRO;10
-58.447294651543537;-34.611353622191018;2015/02/18;"REPETTO, NICOLAS, DR.";900;300.0;290000;;966.7;CABALLITO;6
-58.456705126647066;-34.600103595036082;;"REPETTO, NICOLAS, DR.";2200;450.0;450000;;1000.0;VILLA CRESPO;15
-58.430509697247771;-34.617303392416837;;REPUBLICA DE INDONESIA;100;171.0;490000;;2865.5;CABALLITO;6
-58.430509697247771;-34.617303392416837;2015/02/19;REPUBLICA DE INDONESIA;100;165.0;490000;;2969.7;CABALLITO;6
-58.396260426314633;-34.615985924917894;;RINCON;600;245.0;160000;;653.1;BALVANERA;3
-58.396260426314633;-34.615985924917894;2015/02/13;RINCON;600;71.0;160000;;2253.5;BALVANERA;3
-58.396217691666216;-34.617171530848147;2015/02/18;RINCON;700;1450.0;1500000;;1034.5;BALVANERA;3
-58.395804420314654;-34.621761863306951;2015/02/19;RINCON;1100;208.0;450000;;2163.5;SAN CRISTOBAL;3
-58.405192613230625;-34.653656377749293;2015/02/19;RIO CUARTO;4000;2400.0;600000;;250.0;NUEVA POMPEYA;4
-58.43030927217719;-34.608734719892048;2015/02/13;RIO DE JANEIRO;600;946.0;2200000;;2325.6;ALMAGRO;5
-58.432173158562378;-34.603879713244922;2015/02/19;RIO DE JANEIRO;1000;310.0;940000;;3032.3;ALMAGRO;5
-58.393694272229126;-34.60445482898546;2015/02/13;RIOBAMBA;400;300.0;385000;;1283.3;BALVANERA;3
-58.394233624658902;-34.599658540244434;2015/02/18;RIOBAMBA;800;113.0;680000;;6017.7;RECOLETA;2
-58.394233624658902;-34.599658540244434;2015/02/19;RIOBAMBA;800;700.0;750000;;1071.4;RECOLETA;2
-58.413080504600991;-34.610500926535309;;RIVADAVIA;3300;1100.0;650000;;590.9;BALVANERA;3
-58.413080504600991;-34.610500926535309;2015/02/13;RIVADAVIA;3300;278.0;650000;;2338.1;BALVANERA;3
-58.474622421821813;-34.631926226130901;;RIVADAVIA;7800;370.0;495000;;1337.8;FLORESTA;10
-58.474622421821813;-34.631926226130901;2015/02/18;RIVADAVIA;7800;320.0;700000;;2187.5;FLORESTA;10
-58.478949388112227;-34.632972236757439;2015/02/18;RIVADAVIA;8200;423.0;580000;;1371.2;FLORESTA;10
-58.484885633157475;-34.634406963190322;2015/02/18;RIVADAVIA;8600;346.0;440000;;1271.7;VELEZ SARSFIELD;10
-58.487670651110975;-34.635079922972459;2015/02/20;RIVADAVIA;8800;224.0;390000;;1741.1;VELEZ SARSFIELD;10
-58.507089309845234;-34.638738032361339;2015/02/20;RIVADAVIA;10185;210.0;750000;;3571.4;VILLA LURO;10
-58.510078589651826;-34.638983088427686;2015/02/18;RIVADAVIA;10400;785.0;1600000;;2038.2;VILLA LURO;10
-58.512946895839697;-34.639160405326031;;RIVADAVIA;10600;197.0;295000;;1497.5;LINIERS;9
-58.512946895839697;-34.639160405326031;2015/02/18;RIVADAVIA;10600;303.0;415000;;1369.6;LINIERS;9
-58.518725195374891;-34.638927638509294;;RIVADAVIA;11000;171.0;650000;;3801.2;LINIERS;9
-58.482989931147713;-34.599307748933917;;"RIVAS, Gral.";2400;525.0;650000;;1238.1;VILLA DEL PARQUE;11
-58.435472196168149;-34.654710303246439;2015/02/13;RIVERA INDARTE;2500;235.0;750000;;3191.5;VILLA SOLDATI;8
-58.43514950392975;-34.655461261635331;;RIVERA INDARTE;2800;387.0;110000;;284.2;VILLA SOLDATI;8
-58.432298378084795;-34.658333887483479;2015/02/19;RIVERA INDARTE;3200;245.0;70000;;285.7;VILLA SOLDATI;8
-58.469826326762288;-34.686789539712478;;"RIVERA, FRUCTUOSO, Gral.";6100;258.0;145000;;562.0;VILLA RIACHUELO;8
-58.462209235136854;-34.557274169655265;2015/02/13;"RIVERA, PEDRO I., Dr.";2500;235.0;750000;;3191.5;BELGRANO;13
-58.364289969383393;-34.641018503428796;2015/02/13;ROCHA;1000;381.0;150000;;393.7;BOCA;4
-58.479747704381879;-34.639586815398815;2015/02/18;"RODO, JOSE E.";3900;320.0;300000;;937.5;PARQUE AVELLANEDA;9
-58.48582052421844;-34.64285904031901;;"RODO, JOSE E.";4300;242.0;330000;;1363.6;PARQUE AVELLANEDA;9
-58.490279355398037;-34.646724871718;2015/02/18;"RODO, JOSE E.";4700;1500.0;800000;;533.3;PARQUE AVELLANEDA;9
-58.448923661355529;-34.606841286898515;2015/02/13;"RODRIGUEZ, MANUEL A., GRAL";1300;280.0;550000;;1964.3;VILLA CRESPO;15
-58.458137080716376;-34.598178135210169;2015/02/19;"RODRIGUEZ, MANUEL A., GRAL";2400;175.0;220000;;1257.1;PATERNAL;15
-58.459611395731805;-34.597864511531881;2015/02/19;"RODRIGUEZ, MANUEL A., GRAL";2500;242.0;199000;;822.3;PATERNAL;15
-58.461059649890046;-34.597569851414057;2015/02/19;"RODRIGUEZ, MANUEL A., GRAL";2600;155.0;170000;;1096.8;PATERNAL;15
-58.442620059428712;-34.617289259507196;2015/02/13;ROJAS;300;326.0;425000;;1303.7;CABALLITO;6
-58.4435756204089;-34.614992669865302;2015/02/19;ROJAS;500;1100.0;2200000;;2000.0;CABALLITO;6
-58.402429514773566;-34.63504100649255;2015/02/19;RONDEAU;2800;268.0;400000;;1492.5;PARQUE PATRICIOS;4
-58.404054463233955;-34.635399578544451;2015/02/19;RONDEAU;2900;175.0;248000;;1417.1;PARQUE PATRICIOS;4
-58.491691816902502;-34.575945957880016;;ROOSEVELT FRANKLIN D.;5500;843.0;490000;;581.3;VILLA URQUIZA;12
-58.491691816902502;-34.575945957880016;;ROOSEVELT FRANKLIN D.;5500;224.0;340000;;1517.9;VILLA URQUIZA;12
-58.429956889967222;-34.61834708753539;2015/02/13;ROSARIO;100;488.0;1350000;;2766.4;CABALLITO;6
-58.456617775685594;-34.582045927340289;2015/02/18;ROSETI;1000;182.0;240000;;1318.7;CHACARITA;15
-58.460503592328074;-34.581718230216168;;ROSETI;1300;226.0;370000;;1637.2;CHACARITA;15
-58.461874804786639;-34.58168169097376;2015/02/20;ROSETI;1400;313.0;380000;;1214.1;VILLA ORTUZAR;15
-58.493609546026185;-34.568657253942284;;RUFINO;3200;174.0;195000;;1120.7;VILLA URQUIZA;12
-58.493609546026185;-34.568657253942284;;RUFINO;3600;285.0;280000;;982.5;VILLA URQUIZA;12
-58.52128338102461;-34.625087224312381;2015/02/12;RUIZ DE LOS LLANOS;1400;162.0;158000;;975.3;VERSALLES;10
-58.470364522698873;-34.543849427330457;2015/02/19;RUIZ HUIDOBRO;2300;474.0;680000;;1434.6;NUÑEZ;13
-58.47281259415395;-34.545140401733526;2015/02/19;RUIZ HUIDOBRO;2500;357.0;450000;;1260.5;SAAVEDRA;12
-58.473959386668298;-34.54523051712107;2015/02/19;RUIZ HUIDOBRO;2600;372.0;480000;;1290.3;SAAVEDRA;12
-58.477946955830085;-34.546552421848894;2015/02/19;RUIZ HUIDOBRO;3000;380.0;650000;;1710.5;SAAVEDRA;12
-58.486899120931781;-34.550918054129973;2015/02/19;RUIZ HUIDOBRO;3900;310.0;275000;;887.1;SAAVEDRA;12
-58.49302151531451;-34.554218532271449;2015/02/19;RUIZ HUIDOBRO;4600;600.0;410000;;683.3;SAAVEDRA;12
-58.49302151531451;-34.554218532271449;2015/02/19;RUIZ HUIDOBRO;4600;185.0;445000;;2405.4;SAAVEDRA;12
-58.402848278917872;-34.616765062885129;;SAAVEDRA;600;1360.0;350000;;257.4;BALVANERA;3
-58.402848278917872;-34.616765062885129;2015/02/13;SAAVEDRA;600;274.0;350000;;1277.4;BALVANERA;3
-58.416267394500053;-34.641552288526618;2015/02/19;SAENZ;200;400.0;800000;;2000.0;NUEVA POMPEYA;4
-58.416267745634379;-34.642738124755482;2015/02/19;SAENZ;300;400.0;600000;;1500.0;NUEVA POMPEYA;4
-58.387350502039268;-34.624845153057663;;"SAENZ PENA, LUIS, PRES.";1400;286.0;198000;;692.3;CONSTITUCION;1
-58.387350502039268;-34.624845153057663;;"SAENZ PENA, LUIS, PRES.";1400;370.0;230000;;621.6;CONSTITUCION;1
-58.387370369567478;-34.626171311498148;2015/02/18;"SAENZ PENA, LUIS, PRES.";1500;374.0;220000;;588.2;CONSTITUCION;1
-58.387187826727711;-34.628661658110332;2015/02/18;"SAENZ PENA, LUIS, PRES.";1700;300.0;620000;;2066.7;CONSTITUCION;1
-58.513275358546913;-34.664148168107609;2015/02/19;SALADILLO;2300;150.0;98000;;653.3;MATADEROS;9
-58.511987574861791;-34.665122875098483;2015/02/19;SALADILLO;2400;300.0;150000;;500.0;MATADEROS;9
-58.411514015297065;-34.632835524022894;2015/02/13;SALCEDO;3300;348.0;320000;;919.5;PARQUE PATRICIOS;4
-58.413037128032492;-34.63319530093608;2015/02/19;SALCEDO;3400;414.0;280000;;676.3;BOEDO;5
-58.419747284976346;-34.609730377120009;;"SALGUERO, JERONIMO";100;4000.0;1300000;;325.0;ALMAGRO;5
-58.419747284976346;-34.609730377120009;2015/02/13;"SALGUERO, JERONIMO";100;1047.0;1300000;;1241.6;ALMAGRO;5
-58.419894538469705;-34.608558507970564;2015/02/13;"SALGUERO, JERONIMO";200;220.0;1200000;;5454.5;ALMAGRO;5
-58.418842917760074;-34.599570243405957;;"SALGUERO, JERONIMO";900;418.0;450000;;1076.6;ALMAGRO;5
-58.376879510315376;-34.645855626263511;2015/02/13;SALMUN FEIJOO;1200;1198.0;720000;;601.0;BARRACAS;4
-58.377036475647401;-34.645893777584362;2015/02/13;SALMUN FEIJOO;1200;766.0;450000;;587.5;BARRACAS;4
-58.382844039597366;-34.645858126101231;2015/02/13;SALOM;300;261.0;150000;;574.7;BARRACAS;4
-58.382844039597366;-34.645858126101231;2015/02/13;SALOM;300;390.0;180000;;461.5;BARRACAS;4
-58.467549489679172;-34.604386597540845;2015/02/19;SAN BLAS;1800;234.0;240000;;1025.6;VILLA GRAL. MITRE;11
-58.49721259376804;-34.622110376002873;2015/02/18;SAN BLAS;4400;230.0;180000;;782.6;FLORESTA;10
-58.509176728401194;-34.630704556168908;;SAN BLAS;5400;365.0;315000;;863.0;VILLA LURO;10
-58.509176728401194;-34.630704556168908;;SAN BLAS;5400;424.0;260000;;613.2;VILLA LURO;10
-58.509176728401194;-34.630704556168908;2015/02/20;SAN BLAS;5400;460.0;260000;;565.2;VILLA LURO;10
-58.386387949819586;-34.60995399801461;;SAN JOSE;100;248.0;396000;;1596.8;MONTSERRAT;1
-58.386238530807574;-34.613441720385055;;SAN JOSE;400;194.0;490000;;2525.8;MONTSERRAT;1
-58.386238530807574;-34.613441720385055;2015/02/18;SAN JOSE;400;530.0;490000;;924.5;MONTSERRAT;1
-58.386052128214835;-34.616662402260737;2015/02/18;SAN JOSE;700;475.0;580000;;1221.1;MONTSERRAT;1
-58.385997288740349;-34.619848934157453;2015/02/20;SAN JOSE;1000;350.0;320000;;914.3;CONSTITUCION;1
-58.385813568792123;-34.623265507686249;2015/02/19;SAN JOSE;1300;320.0;400000;;1250.0;CONSTITUCION;1
-58.366912042331364;-34.621449075372759;2015/02/18;SAN JUAN;100;248.0;396000;;1596.8;SAN TELMO;1
-58.372773138640191;-34.621753887150405;2015/02/19;SAN JUAN;500;360.0;2000000;;5555.6;SAN TELMO;1
-58.374142602163325;-34.621807367315995;2015/02/19;SAN JUAN;600;1350.0;3600000;;2666.7;SAN TELMO;1
-58.377197876730676;-34.621931004778752;2015/02/19;SAN JUAN;800;430.0;750000;;1744.2;SAN TELMO;1
-58.384372283312672;-34.62217814718656;2015/02/18;SAN JUAN;1300;300.0;400000;;1333.3;CONSTITUCION;1
-58.394926341836396;-34.622809629999651;;SAN JUAN;2100;218.0;560000;;2568.8;SAN CRISTOBAL;3
-58.399295017577671;-34.623284098981159;2015/02/20;SAN JUAN;2400;500.0;1300000;;2600.0;SAN CRISTOBAL;3
-58.413586468459762;-34.62500599206377;2015/02/13;SAN JUAN;3400;712.0;1600000;;2247.2;BOEDO;5
-58.418849166300625;-34.625698980126401;2015/02/13;SAN JUAN;3800;234.0;550000;;2350.4;BOEDO;5
-58.424161764824724;-34.626481214022007;2015/02/13;SAN JUAN;4200;340.0;950000;;2794.1;BOEDO;5
-58.402373260492965;-34.599956735039704;;SAN LUIS;2500;800.0;990000;;1237.5;BALVANERA;3
-58.408647133706509;-34.599375833164444;;SAN LUIS;3100;624.0;1650000;;2644.2;BALVANERA;3
-58.408647133706509;-34.599375833164444;2015/02/19;SAN LUIS;3100;650.0;1650000;;2538.5;BALVANERA;3
-58.413490440258357;-34.59905074807677;;SAN LUIS;3400;230.0;270000;;1173.9;ALMAGRO;5
-58.413490440258357;-34.59905074807677;2015/02/13;SAN LUIS;3400;150.0;270000;;1800.0;ALMAGRO;5
-58.373828463326291;-34.600978806125909;2015/02/13;SAN MARTIN;600;299.0;2300000;;7692.3;SAN NICOLAS;1
-58.46665541505751;-34.602276525215466;2015/02/19;SAN MARTIN;2900;2005.0;5000000;;2493.8;PATERNAL;15
-58.467255790884145;-34.602127761252206;2015/02/19;SAN MARTIN;3000;301.0;690000;;2292.4;PATERNAL;15
-58.47964881560975;-34.599166227764037;;SAN MARTIN;4100;375.0;590000;;1573.3;AGRONOMIA;15
-58.494670304527986;-34.596815039533908;;SAN MARTIN;5500;204.0;450000;;2205.9;AGRONOMIA;15
-58.496720148068057;-34.596679759556245;2015/02/13;SAN MARTIN;5700;630.0;240000;;381.0;AGRONOMIA;15
-58.496720148068057;-34.596679759556245;2015/02/13;SAN MARTIN;5700;70.0;240000;;3428.6;AGRONOMIA;15
-58.500628101862688;-34.595385461083595;;SAN MARTIN;6000;312.0;750000;;2403.8;AGRONOMIA;15
-58.500628101862688;-34.595385461083595;;SAN MARTIN;6000;251.0;580000;;2310.8;AGRONOMIA;15
-58.500628101862688;-34.595385461083595;2015/02/13;SAN MARTIN;6000;1250.0;580000;;464.0;AGRONOMIA;15
-58.46865086364668;-34.633305491439401;2015/02/13;SAN PEDRITO;200;430.0;1000000;;2325.6;FLORES;7
