,BARRIO,CALLE,COMUNA,DOLARES,YEAR,FECHA,LAT,LON,M2,NUMERO,U_S_M2,CO_FRACC,CO_FRAC_RA
7350,CABALLITO,"LOBOS, ELEODORO, Dr.",6.0,315000.0,2007,2007-12-14,-34.6153,-58.435,407.0,200,774.0,006_8,6_8_5
7351,CABALLITO,GALICIA,6.0,180000.0,2007,2007-12-14,-34.6099,-58.4593,382.0,1600,471.2,006_1,6_1_9
7352,CONSTITUCION,LIMA,1.0,1200000.0,2007,2007-12-14,-34.6185,-58.3813,1153.0,900,1040.8,001_21,1_21_2
7353,SAN CRISTOBAL,CATAMARCA,3.0,65000.0,2007,2007-12-14,-34.6254,-58.403,216.0,1300,300.9,003_27,3_27_2
7354,VILLA PUEYRREDON,GRIVEO,12.0,285000.0,2007,2007-12-14,-34.5833,-58.5014,433.0,2700,658.2,012_20,12_20_3
7355,VILLA URQUIZA,PACHECO,12.0,500000.0,2007,2007-12-14,-34.5723,-58.4847,419.0,2600,1193.3,012_16,12_16_8
7356,AGRONOMIA,DE LOS INCAS,15.0,375000.0,2007,2007-12-14,-34.5882,-58.4833,272.0,5400,1378.7,015_2,15_2_10
7357,VILLA URQUIZA,GALVAN,12.0,159000.0,2007,2007-12-14,-34.5627,-58.4911,380.0,3500,418.4,012_9,12_9_3
7358,SAAVEDRA,NUÑEZ,13.0,98000.0,2007,2007-12-14,-34.5623,-58.4906,164.0,5000,597.6,012_2,12_2_7
7333,FLORES,ARGERICH,7.0,225000.0,2007,2007-12-14,-34.6294,-58.4721,295.0,295,762.7,007_1,7_1_6
7332,VILLA ORTUZAR,PLAZA,15.0,95000.0,2007,2007-12-14,-34.5856,-58.4691,143.0,800,664.3,015_4,15_4_11
7331,BELGRANO,MONROE,13.0,450000.0,2007,2007-12-14,-34.5537,-58.452,450.0,1600,1000.0,013_10,13_10_5
7330,FLORESTA,BAHIA BLANCA,10.0,350000.0,2007,2007-12-14,-34.6313,-58.4815,938.0,200,373.1,010_12,10_12_2
7307,MONTE CASTRO,TREJO NEMESIO,10.0,98000.0,2007,2007-12-14,-34.6225,-58.5069,180.0,5000,544.4,010_5,10_5_6
7308,CABALLITO,FRANKLIN,6.0,290000.0,2007,2007-12-14,-34.6079,-58.4387,260.0,500,1115.4,006_5,6_5_5
7309,PALERMO,NICARAGUA,14.0,380000.0,2007,2007-12-14,-34.5825,-58.4326,111.0,5500,3423.4,014_8,14_8_1
7310,VILLA PUEYRREDON,NAZCA,12.0,110000.0,2007,2007-12-14,-34.5778,-58.5101,222.0,5800,495.5,012_19,12_19_5
7311,VILLA DEVOTO,CAMPANA,11.0,225000.0,2007,2007-12-14,-34.5896,-58.5076,256.0,4700,878.9,011_1,11_1_8
7312,CABALLITO,DIRECTORIO,6.0,440000.0,2007,2007-12-14,-34.6302,-58.4494,398.0,1600,1105.5,006_13,6_13_8
7313,CABALLITO,GUAYAQUIL,6.0,860000.0,2007,2007-12-14,-34.62,-58.4312,502.0,200,1713.1,006_19,6_19_2
7314,ALMAGRO,MUÑIZ,5.0,720000.0,2007,2007-12-14,-34.6194,-58.4273,950.0,600,757.9,005_17,5_17_5
7315,PALERMO,"CABRERA, JOSE A.",14.0,350000.0,2007,2007-12-14,-34.5954,-58.4246,230.0,4300,1521.7,014_22,14_22_7
7316,MONTSERRAT,"IRIGOYEN, BERNARDO DE",1.0,2200000.0,2007,2007-12-14,-34.6096,-58.3808,273.0,200,8058.6,001_15,1_15_1
7317,CABALLITO,"BONIFACIO, JOSE",6.0,260000.0,2007,2007-12-14,-34.6285,-58.4449,201.0,1300,1293.5,006_14,6_14_9
7318,PALERMO,NICARAGUA,14.0,700000.0,2007,2007-12-14,-34.5816,-58.4334,745.0,5700,939.6,014_8,14_8_2
7319,VILLA DEL PARQUE,NAZCA,11.0,350000.0,2007,2007-12-14,-34.6049,-58.4871,385.0,2700,909.1,011_12,11_12_4
7320,COLEGIALES,CONDE,13.0,210000.0,2007,2007-12-14,-34.5769,-58.4514,230.0,1000,913.0,013_26,13_26_5
7321,PALERMO,FRAY JUSTO SANTAMARIA DE ORO,14.0,600000.0,2007,2007-12-14,-34.5793,-58.4242,200.0,2600,3000.0,014_11,14_11_10
7322,FLORES,DIRECTORIO,7.0,1100000.0,2007,2007-12-14,-34.635,-58.4663,804.0,2900,1368.2,007_8,7_8_8
7323,VILLA URQUIZA,MEDEYROS,12.0,180000.0,2007,2007-12-14,-34.5709,-58.5056,411.0,3400,438.0,012_18,12_18_3
7324,VILLA SANTA RITA,CUENCA,11.0,950000.0,2007,2007-12-14,-34.6224,-58.4779,2250.0,1000,422.2,011_18,11_18_9
7325,VILLA PUEYRREDON,VALLEJOS,12.0,99000.0,2007,2007-12-14,-34.587,-58.4998,100.0,2900,990.0,012_21,12_21_1
7326,BALVANERA,"ALSINA, ADOLFO",3.0,540000.0,2007,2007-12-14,-34.6116,-58.3948,1129.0,2100,478.3,003_12,3_12_8
7327,PALERMO,BONPLAND,14.0,680000.0,2007,2007-12-14,-34.5786,-58.4321,392.0,2300,1734.7,014_6,14_6_8
7328,ALMAGRO,YATAY,5.0,630000.0,2007,2007-12-14,-34.6133,-58.4284,803.0,100,784.6,005_11,5_11_10
7329,FLORES,TANDIL,7.0,195000.0,2007,2007-12-14,-34.6354,-58.4629,283.0,2500,689.0,007_14,7_14_2
7359,SAN CRISTOBAL,ALBERTI,3.0,140000.0,2007,2007-12-14,-34.6187,-58.4011,196.0,900,714.3,003_18,3_18_11
7361,VILLA PUEYRREDON,GRIVEO,12.0,450000.0,2007,2007-12-14,-34.5879,-58.5089,866.0,3300,519.6,011_1,11_1_4
7414,VILLA DEL PARQUE,"GONZALEZ, JOAQUIN V.",11.0,138500.0,2007,2007-12-14,-34.6112,-58.4982,375.0,2500,369.3,010_6,10_6_7
7391,BELGRANO,ZAPIOLA,13.0,180000.0,2007,2007-12-14,-34.5633,-58.4659,225.0,2400,800.0,013_17,13_17_5
7392,VILLA URQUIZA,CERETTI,12.0,1300000.0,2007,2007-12-14,-34.5821,-58.4897,1160.0,2100,1120.7,012_15,12_15_10
7393,FLORES,"ALVAREZ, DONATO, Tte. Gral.",7.0,290000.0,2007,2007-12-14,-34.6235,-58.4552,390.0,200,743.6,007_5,7_5_5
7394,MONTSERRAT,MEXICO,1.0,350000.0,2007,2007-12-14,-34.6154,-58.3859,457.0,1500,765.9,001_17,1_17_9
7395,VILLA REAL,ESPRONCEDA,10.0,98000.0,2007,2007-12-14,-34.6169,-58.5289,200.0,2700,490.0,010_2,10_2_1
7396,VILLA REAL,"GUTIERREZ, EDUARDO",10.0,113000.0,2007,2007-12-14,-34.6209,-58.5243,216.0,5600,523.1,010_1,10_1_7
7397,FLORES,LAFUENTE,7.0,430000.0,2007,2007-12-14,-34.6318,-58.4678,420.0,200,1023.8,007_8,7_8_1
7398,VILLA URQUIZA,MILLER,12.0,550000.0,2007,2007-12-14,-34.5732,-58.4799,450.0,2300,1222.2,012_13,12_13_3
7399,BOCA,SUAREZ,4.0,65000.0,2007,2007-12-14,-34.6364,-58.3619,269.0,700,241.6,004_20,4_20_10
7400,VILLA DEL PARQUE,"BEIRO, FRANCISCO",11.0,320000.0,2007,2007-12-14,-34.6009,-58.5035,255.0,3600,1254.9,011_3,11_3_11
7362,VILLA DEL PARQUE,EMPEDRADO,11.0,66000.0,2007,2007-12-14,-34.601,-58.4821,150.0,2500,440.0,011_10,11_10_10
7403,COGHLAN,CONGRESO,12.0,340000.0,2007,2007-12-14,-34.5639,-58.4786,233.0,4000,1459.2,012_8,12_8_4
7404,FLORES,CARABOBO,7.0,480000.0,2007,2007-12-14,-34.6281,-58.4559,200.0,100,2400.0,007_11,7_11_3
7405,CONSTITUCION,INDEPENDENCIA,1.0,320000.0,2007,2007-12-14,-34.6183,-58.3917,329.0,1800,972.6,003_20,3_20_9
7406,CHACARITA,"ARENAL, CONCEPCION",15.0,92000.0,2007,2007-12-14,-34.5956,-58.455,168.0,4700,547.6,015_9,15_9_6
7407,VILLA URQUIZA,"NAON, ROMULO",12.0,290000.0,2007,2007-12-14,-34.5675,-58.4729,129.9,2400,2232.5,012_11,12_11_9
7408,AGRONOMIA,NAZCA,15.0,170000.0,2007,2007-12-14,-34.5944,-58.4951,270.0,3600,629.6,015_6,15_6_4
7409,VILLA REAL,VICTOR HUGO,10.0,110000.0,2007,2007-12-14,-34.6174,-58.5273,233.0,2700,472.1,010_2,10_2_2
7410,PARQUE CHACABUCO,"FERNANDEZ MORENO, BALDOMERO",7.0,265000.0,2007,2007-12-14,-34.6346,-58.4528,154.0,2000,1720.8,007_13,7_13_15
7411,BALVANERA,"PERON, JUAN DOMINGO, TTE.",3.0,460000.0,2007,2007-12-14,-34.6072,-58.395,413.0,2000,1113.8,003_7,3_7_7
7412,VILLA DEL PARQUE,NAZCA,11.0,620000.0,2007,2007-12-14,-34.6049,-58.4871,796.0,2700,778.9,011_12,11_12_4
7413,VILLA SANTA RITA,"MAGARIÑOS CERVANTES, A.",11.0,250000.0,2007,2007-12-14,-34.6122,-58.4771,620.0,2700,403.2,011_16,11_16_5
7389,PARQUE CHACABUCO,ZAÑARTU,7.0,125000.0,2007,2007-12-14,-34.6382,-58.424,243.0,400,514.4,007_24,7_24_4
7388,NUÑEZ,NUÑEZ,12.0,1000000.0,2007,2007-12-14,-34.5491,-58.4666,573.0,2400,1745.2,013_4,13_4_1
7386,VILLA PUEYRREDON,"ARTIGAS, JOSE GERVASIO DE,",12.0,77000.0,2007,2007-12-14,-34.5808,-58.4999,153.0,5100,503.3,012_19,12_19_12
7363,ALMAGRO,COLOMBRES,5.0,250000.0,2007,2007-12-14,-34.6143,-58.4188,306.0,200,817.0,005_14,5_14_6
7364,CABALLITO,HUALFIN,6.0,420000.0,2007,2007-12-14,-34.624,-58.4407,160.0,900,2625.0,006_16,6_16_1
7365,FLORES,PEDERNERA,7.0,1100000.0,2007,2007-12-14,-34.63,-58.464,1100.0,100,1000.0,007_9,7_9_9
7366,CABALLITO,"REPETTO, NICOLAS, DR.",6.0,400000.0,2007,2007-12-14,-34.618,-58.4443,355.0,300,1126.8,006_11,6_11_5
7368,CABALLITO,ROJAS,6.0,550000.0,2007,2007-12-14,-34.614,-58.444,1430.0,700,384.6,006_4,6_4_8
7369,FLORES,VARELA,7.0,270000.0,2007,2007-12-14,-34.632,-58.4643,531.0,200,508.5,007_9,7_9_11
7370,VILLA PUEYRREDON,"MOSCONI, GRAL.",12.0,210000.0,2007,2007-12-14,-34.5882,-58.5056,278.0,3200,755.4,012_22,12_22_6
7371,VILLA LURO,BASUALDO,10.0,600000.0,2007,2007-12-14,-34.6403,-58.5046,1519.0,300,395.0,010_16,10_16_5
7372,FLORES,"ALBERDI, JUAN BAUTISTA",7.0,380000.0,2007,2007-12-14,-34.6326,-58.4657,500.0,2700,760.0,007_8,7_8_2
7373,VILLA CRESPO,HUMBOLDT,15.0,97000.0,2007,2007-12-14,-34.5965,-58.4503,220.0,200,440.9,015_15,15_15_5
7374,BELGRANO,CRAMER,13.0,1610000.0,2007,2007-12-14,-34.5628,-58.4628,608.0,2400,2648.0,013_17,13_17_2
7375,PALERMO,DARWIN,14.0,280000.0,2007,2007-12-14,-34.5891,-58.4379,286.0,1400,979.0,014_13,14_13_1
7376,FLORES,YERBAL,7.0,200000.0,2007,2007-12-14,-34.6296,-58.4701,285.0,2900,701.8,007_1,7_1_7
7377,FLORESTA,"LAMARCA, EMILIO",10.0,220000.0,2007,2007-12-14,-34.626,-58.4796,125.0,700,1760.0,010_11,10_11_4
7378,FLORES,TERRERO,7.0,270000.0,2007,2007-12-14,-34.6242,-58.4569,530.0,200,509.4,007_5,7_5_6
7379,FLORESTA,"BONIFACIO, JOSE",10.0,70000.0,2007,2007-12-14,-34.6376,-58.4768,325.0,3700,215.4,010_19,10_19_11
7380,VILLA URQUIZA,"LARRALDE, CRISOLOGO",12.0,2900000.0,2007,2007-12-14,-34.5619,-58.4928,7800.0,5100,371.8,012_1,12_1_3
7381,COLEGIALES,CESPEDES,13.0,185000.0,2007,2007-12-14,-34.5771,-58.4539,182.0,3400,1016.5,013_26,13_26_1
7382,BARRACAS,OLAVARRIA,4.0,75000.0,2007,2007-12-14,-34.639,-58.3694,144.0,1300,520.8,004_22,4_22_2
7383,CABALLITO,ROSARIO,6.0,950000.0,2007,2007-12-14,-34.6204,-58.44,640.0,800,1484.4,006_10,6_10_7
7384,SAN CRISTOBAL,SAN JUAN,3.0,580000.0,2007,2007-12-14,-34.6227,-58.3938,437.0,2100,1327.2,003_22,3_22_6
7385,VILLA GRAL. MITRE,"ARTIGAS, JOSE GERVASIO DE,",11.0,165000.0,2007,2007-12-14,-34.6108,-58.4748,288.0,1800,572.9,011_19,11_19_5
7083,SAN CRISTOBAL,INDEPENDENCIA,3.0,260000.0,2007,2007-12-13,-34.6188,-58.4009,353.0,2500,736.5,003_18,3_18_11
7081,VILLA URQUIZA,CERETTI,12.0,126500.0,2007,2007-12-13,-34.5694,-58.5004,208.0,3400,608.2,012_18,12_18_4
7526,SAAVEDRA,PICO,13.0,110000.0,2007,2007-12-17,-34.5474,-58.4901,266.0,4000,413.5,012_3,12_3_1
6791,CABALLITO,"ALBERDI, JUAN BAUTISTA",6.0,2900000.0,2007,2007-12-12,-34.6224,-58.4291,1140.0,100,2543.9,006_20,6_20_9
6780,COLEGIALES,ZABALA,13.0,285000.0,2007,2007-12-12,-34.5725,-58.4525,172.0,2900,1657.0,013_24,13_24_10
6781,BOCA,SUAREZ,4.0,145000.0,2007,2007-12-12,-34.6358,-58.3605,1406.0,600,103.1,004_20,4_20_9
6782,BOCA,SUAREZ,4.0,95000.0,2007,2007-12-12,-34.6358,-58.3605,937.0,600,101.4,004_20,4_20_9
6783,BARRACAS,CALIFORNIA,4.0,57000.0,2007,2007-12-12,-34.6495,-58.3892,196.0,3100,290.8,004_11,4_11_5
6784,VILLA PUEYRREDON,"LOPEZ, CARLOS ANTONIO",12.0,220000.0,2007,2007-12-12,-34.5841,-58.5006,320.0,2700,687.5,012_20,12_20_3
6785,FLORES,"VALLESE, FELIPE",7.0,185000.0,2007,2007-12-12,-34.6187,-58.4601,274.0,1900,675.2,007_4,7_4_6
6786,AGRONOMIA,LLERENA,15.0,152000.0,2007,2007-12-12,-34.5864,-58.4759,346.0,2700,439.3,015_5,15_5_6
6787,SAN NICOLAS,LAVALLEJA,1.0,1100000.0,2007,2007-12-12,-34.6019,-58.3691,720.0,100,1527.8,001_9,1_9_14
6788,PALERMO,DORREGO,14.0,1200000.0,2007,2007-12-12,-34.5762,-58.4372,806.0,2400,1488.8,014_5,14_5_9
6790,VILLA GRAL. MITRE,TERRERO,11.0,230000.0,2007,2007-12-12,-34.6149,-58.462,269.0,1100,855.0,011_22,11_22_11
6792,VILLA GRAL. MITRE,"OROÑO, NICASIO",11.0,200000.0,2007,2007-12-12,-34.6045,-58.461,383.0,2000,522.2,011_21,11_21_5
6794,CONSTITUCION,ANTEQUERA,1.0,70000.0,2007,2007-12-12,-34.6281,-58.3894,121.0,1700,578.5,001_29,1_29_1
6795,VILLA URQUIZA,QUESADA,12.0,118000.0,2007,2007-12-12,-34.5707,-58.4943,150.0,5500,786.7,012_17,12_17_6
6796,BALVANERA,"URQUIZA, Gral.",3.0,130000.0,2007,2007-12-12,-34.6187,-58.4092,205.0,700,634.1,003_17,3_17_5
6797,SAN TELMO,CHACABUCO,1.0,4000000.0,2007,2007-12-12,-34.6197,-58.3756,2000.0,1000,2000.0,001_23,1_23_10
6798,BARRACAS,LANIN,4.0,108000.0,2007,2007-12-12,-34.6385,-58.3805,381.0,100,283.4,004_12,4_12_1
6799,CABALLITO,"BELAUSTEGUI, LUIS, DR.",6.0,95000.0,2007,2007-12-12,-34.6059,-58.4575,220.0,1300,431.8,006_1,6_1_3
6800,PARQUE PATRICIOS,BRASIL,4.0,98000.0,2007,2007-12-12,-34.6336,-58.4061,147.0,3100,666.7,004_6,4_6_5
6801,BELGRANO,MONROE,13.0,595000.0,2007,2007-12-12,-34.563,-58.4674,562.9,3200,1057.0,012_7,12_7_9
6802,VELEZ SARSFIELD,CERVANTES,10.0,207000.0,2007,2007-12-12,-34.6259,-58.5036,313.0,1500,661.3,010_9,10_9_2
6803,SAAVEDRA,"FREIRE, RAMON, CAP. GRAL.",13.0,115000.0,2007,2007-12-12,-34.5524,-58.4769,147.0,3700,782.3,012_6,12_6_4
6777,VILLA CRESPO,PADILLA,15.0,900000.0,2007,2007-12-12,-34.5988,-58.4436,1279.0,900,703.7,015_14,15_14_5
6750,CHACARITA,DORREGO,15.0,420000.0,2007,2007-12-12,-34.5876,-58.4459,850.0,1200,494.1,015_11,15_11_4
6763,VILLA URQUIZA,PIRAN,12.0,140000.0,2007,2007-12-12,-34.5705,-58.5044,334.0,6200,419.2,012_18,12_18_3
6752,MONTSERRAT,CHILE,1.0,800000.0,2007,2007-12-12,-34.6164,-58.3831,870.0,1300,919.5,001_19,1_19_4
6754,BOEDO,LA PLATA,5.0,150000.0,2007,2007-12-12,-34.638,-58.4239,303.0,2000,495.0,007_24,7_24_4
6755,CABALLITO,PLANES,6.0,198000.0,2007,2007-12-12,-34.6115,-58.4474,242.0,1000,818.2,006_4,6_4_3
6756,FLORESTA,SEGUROLA,10.0,185000.0,2007,2007-12-12,-34.6292,-58.4881,260.0,700,711.5,010_11,10_11_1
6758,VILLA CRESPO,"GANDHI, MAHATMA",15.0,200000.0,2007,2007-12-12,-34.6058,-58.4437,433.0,600,461.9,015_17,15_17_5
6759,AGRONOMIA,QUIROS,15.0,175000.0,2007,2007-12-12,-34.5878,-58.4735,233.8,2600,748.4,015_5,15_5_9
6760,FLORESTA,DOLORES,10.0,142000.0,2007,2007-12-12,-34.6338,-58.476,266.0,100,533.8,010_19,10_19_5
6761,PARQUE AVELLANEDA,SANTANDER,9.0,42000.0,2007,2007-12-12,-34.6564,-58.4672,197.0,4000,213.2,009_13,9_13_7
6762,VILLA DEL PARQUE,CONDARCO,11.0,160000.0,2007,2007-12-12,-34.6007,-58.487,365.0,3000,438.4,011_10,11_10_5
6764,VILLA PUEYRREDON,VALLEJOS,12.0,130000.0,2007,2007-12-12,-34.5894,-58.5036,242.0,3200,537.2,012_22,12_22_7
6776,VILLA CRESPO,CUCHA CUCHA,15.0,190000.0,2007,2007-12-12,-34.6058,-58.453,182.0,1500,1044.0,015_16,15_16_5
6765,VILLA PUEYRREDON,VALLEJOS,12.0,120000.0,2007,2007-12-12,-34.5894,-58.5036,182.0,3200,659.3,012_22,12_22_7
6766,FLORES,LAFUENTE,7.0,230000.0,2007,2007-12-12,-34.6304,-58.4684,180.0,100,1277.8,007_7,7_7_9
6767,VILLA DEVOTO,"MOSCONI, GRAL.",11.0,285000.0,2007,2007-12-12,-34.5916,-58.5111,429.0,3600,664.3,011_1,11_1_7
6769,BELGRANO,DEL LIBERTADOR,13.0,2100000.0,2007,2007-12-12,-34.5606,-58.4445,3318.0,5600,632.9,013_13,13_13_13
6770,ALMAGRO,DIAZ VELEZ,5.0,1290000.0,2007,2007-12-12,-34.6085,-58.4247,1330.0,4200,969.9,005_7,5_7_8
6771,PARQUE PATRICIOS,RONDEAU,4.0,90000.0,2007,2007-12-12,-34.6365,-58.4076,116.0,3100,775.9,004_5,4_5_1
6772,VILLA DEVOTO,GRIVEO,11.0,104000.0,2007,2007-12-12,-34.5896,-58.5116,132.0,3500,787.9,011_1,11_1_6
6773,VILLA GRAL. MITRE,CAMARONES,11.0,419000.0,2007,2007-12-12,-34.6103,-58.4769,928.0,2700,451.5,011_19,11_19_4
6774,VILLA PUEYRREDON,"LOPEZ, CARLOS ANTONIO",12.0,180000.0,2007,2007-12-12,-34.5806,-58.4949,1300.0,2200,138.5,012_20,12_20_8
6775,VILLA URQUIZA,CONGRESO,12.0,470000.0,2007,2007-12-12,-34.5682,-58.4875,393.0,4900,1195.9,012_17,12_17_8
6804,COGHLAN,"RIVERA, PEDRO I., Dr.",12.0,320000.0,2007,2007-12-12,-34.5631,-58.4721,329.1,3500,972.4,012_8,12_8_7
6806,VILLA ORTUZAR,PLAZA,15.0,159000.0,2007,2007-12-12,-34.5827,-58.4672,187.0,1100,850.3,015_4,15_4_5
6846,VILLA SANTA RITA,"MAGARIÑOS CERVANTES, A.",11.0,165000.0,2007,2007-12-12,-34.6173,-58.4868,460.0,3500,358.7,011_17,11_17_3
6835,NUEVA POMPEYA,"OCHOA, ENRIQUE",4.0,49000.0,2007,2007-12-12,-34.6516,-58.4141,222.0,500,220.7,004_2,4_2_7
6836,PARQUE PATRICIOS,USPALLATA,4.0,105000.0,2007,2007-12-12,-34.6384,-58.3997,166.0,2800,632.5,004_8,4_8_3
6837,PARQUE PATRICIOS,INCLAN,4.0,160000.0,2007,2007-12-12,-34.6301,-58.4034,525.0,2900,304.8,004_6,4_6_7
6838,PARQUE PATRICIOS,BRASIL,4.0,79000.0,2007,2007-12-12,-34.6336,-58.4061,150.0,3100,835.3,004_6,4_6_5
6839,BALVANERA,"ALSINA, ADOLFO",3.0,300000.0,2007,2007-12-12,-34.6116,-58.3948,1270.0,2100,236.2,003_12,3_12_8
6841,VILLA URQUIZA,LA PAMPA,12.0,230000.0,2007,2007-12-12,-34.5826,-58.4852,400.0,5700,575.0,012_15,12_15_12
6842,BOEDO,DIRECTORIO,5.0,1800000.0,2007,2007-12-12,-34.6269,-58.4268,1004.6,100,1791.8,006_21,6_21_11
6844,VILLA SANTA RITA,"BELAUSTEGUI, LUIS, DR.",11.0,127000.0,2007,2007-12-12,-34.617,-58.4788,250.0,3100,508.0,011_18,11_18_2
6845,BOEDO,LINIERS VIRREY,5.0,68000.0,2007,2007-12-12,-34.6296,-58.4133,80.0,1700,850.0,005_20,5_20_4
6847,VILLA DEL PARQUE,ALVAREZ JONTE,11.0,95000.0,2007,2007-12-12,-34.6094,-58.4861,101.0,3100,940.6,011_13,11_13_9
6807,ALMAGRO,YAPEYU,5.0,259000.0,2007,2007-12-12,-34.6133,-58.4218,321.0,100,806.9,005_14,5_14_1
6848,ALMAGRO,CORDOBA,5.0,2500000.0,2007,2007-12-12,-34.598,-58.4172,1065.0,3600,2347.4,014_23,14_23_10
6849,VILLA PUEYRREDON,ARGERICH,12.0,165000.0,2007,2007-12-12,-34.5893,-58.5013,213.0,4500,774.6,012_22,12_22_9
6850,NUÑEZ,VILELA,12.0,330000.0,2007,2007-12-12,-34.5427,-58.464,420.0,1800,785.7,013_2,13_2_5
6851,MONTSERRAT,"ALSINA, ADOLFO",1.0,780000.0,2007,2007-12-12,-34.6107,-58.3819,567.0,1200,1375.7,001_16,1_16_1
6853,VILLA DEVOTO,SANABRIA,11.0,360000.0,2007,2007-12-12,-34.6056,-58.5114,727.0,3400,495.2,011_4,11_4_9
6854,FLORESTA,CONCORDIA,10.0,450000.0,2007,2007-12-12,-34.6308,-58.4765,226.0,100,1991.2,010_12,10_12_6
6855,VILLA ORTUZAR,ELCANO,15.0,110000.0,2007,2007-12-12,-34.5865,-58.4624,256.0,4700,429.7,015_4,15_4_10
6856,COLEGIALES,"LACROZE, FEDERICO",13.0,640000.0,2007,2007-12-12,-34.5748,-58.4479,511.0,3000,1252.4,013_26,13_26_11
6857,VILLA CRESPO,"BELAUSTEGUI, LUIS, DR.",15.0,180000.0,2007,2007-12-12,-34.6011,-58.4498,420.0,500,428.6,015_16,15_16_2
6858,PARQUE PATRICIOS,"ALCORTA, AMANCIO",4.0,85000.0,2007,2007-12-12,-34.6417,-58.3937,238.0,2300,357.1,004_8,4_8_8
6834,VILLA CRESPO,ROJAS,15.0,220000.0,2007,2007-12-12,-34.5998,-58.4538,263.4,2100,835.3,015_15,15_15_6
6833,PARQUE AVELLANEDA,SAN PEDRO,9.0,69000.0,2007,2007-12-12,-34.6417,-58.4726,55.0,3900,1254.5,009_11,9_11_7
6832,NUEVA POMPEYA,"BONAVENA, OSCAR NATALIO",4.0,85000.0,2007,2007-12-12,-34.6511,-58.4063,400.0,1300,212.5,004_2,4_2_9
6831,VILLA URQUIZA,GALVAN,12.0,140000.0,2007,2007-12-12,-34.567,-58.4875,375.0,3100,373.3,012_17,12_17_5
6808,VILLA DEVOTO,LLAVALLOL,11.0,115000.0,2007,2007-12-12,-34.5849,-58.5139,251.1,5400,457.9,011_1,11_1_1
6809,VILLA CRESPO,GURRUCHAGA,15.0,320000.0,2007,2007-12-12,-34.599,-58.4436,433.0,400,739.0,015_14,15_14_7
6810,VILLA DEVOTO,SANABRIA,11.0,340000.0,2007,2007-12-12,-34.6084,-58.5089,467.0,3100,728.1,011_4,11_4_11
6811,VILLA URQUIZA,NUÑEZ,12.0,103000.0,2007,2007-12-12,-34.5648,-58.4957,161.0,5500,639.8,012_9,12_9_1
6812,PALERMO,"VEGA, NICETO, Cnel.",14.0,249000.0,2007,2007-12-12,-34.5929,-58.4302,147.0,4600,1693.9,014_21,14_21_1
6813,PALERMO,HONDURAS,14.0,330000.0,2007,2007-12-12,-34.593,-58.4244,257.0,4400,1284.0,014_22,14_22_2
6814,CABALLITO,"FLORES, VENANCIO, GRAL.",6.0,295000.0,2007,2007-12-12,-34.6138,-58.4308,290.0,100,1017.2,006_8,6_8_8
6815,VILLA PUEYRREDON,VALLEJOS,12.0,159000.0,2007,2007-12-12,-34.5828,-58.493,175.0,2300,908.6,012_21,12_21_4
6816,VILLA SANTA RITA,CUENCA,11.0,120000.0,2007,2007-12-12,-34.6143,-58.4843,150.0,1800,800.0,011_16,11_16_1
6817,BELGRANO,BLANCO ENCALADA,13.0,432000.0,2007,2007-12-12,-34.5602,-58.4611,235.6,2700,1834.0,013_16,13_16_5
6818,VILLA CRESPO,"FRIAS,  EUSTAQUIO, TTE. GRAL.",15.0,600000.0,2007,2007-12-12,-34.6031,-58.4355,668.0,300,898.2,015_18,15_18_12
6820,CABALLITO,EL MAESTRO,6.0,340000.0,2007,2007-12-12,-34.6174,-58.4307,136.0,100,2500.0,006_18,6_18_5
6821,CABALLITO,GAONA,6.0,355000.0,2007,2007-12-12,-34.6126,-58.4558,216.0,2000,1643.5,006_1,6_1_12
6822,VILLA CRESPO,LAVALLEJA,15.0,350000.0,2007,2007-12-12,-34.6008,-58.4345,190.0,500,1842.1,015_19,15_19_5
6823,VILLA GRAL. MITRE,SAN BLAS,11.0,120000.0,2007,2007-12-12,-34.6076,-58.4739,115.0,2300,1043.5,011_19,11_19_2
6824,VILLA DEVOTO,NAZARRE,11.0,159000.0,2007,2007-12-12,-34.61,-58.5074,381.0,4400,417.3,011_7,11_7_5
6826,CHACARITA,CORDOBA,15.0,1800000.0,2007,2007-12-12,-34.5869,-58.4415,1484.0,5700,1212.9,015_11,15_11_5
6828,NUÑEZ,PAROISSIEN,12.0,249000.0,2007,2007-12-12,-34.5443,-58.4649,288.0,1900,864.6,013_2,13_2_4
6829,PARQUE CHACABUCO,ZAÑARTU,7.0,78000.0,2007,2007-12-12,-34.6382,-58.424,128.9,400,605.3,007_24,7_24_4
6830,CABALLITO,ORTEGA,6.0,138000.0,2007,2007-12-12,-34.6152,-58.4453,167.0,1000,826.3,006_4,6_4_9
6751,VILLA CRESPO,SERRANO,15.0,260000.0,2007,2007-12-12,-34.5914,-58.4345,148.0,1200,1756.8,014_13,14_13_10
6749,VILLA PUEYRREDON,DE LOS CONSTITUYENTES,12.0,120000.0,2007,2007-12-12,-34.581,-58.4935,166.0,4700,722.9,012_20,12_20_8
7080,PALERMO,DARREGUEYRA,14.0,650000.0,2007,2007-12-13,-34.584,-58.4275,242.0,2100,2686.0,014_13,14_13_4
6680,VILLA URQUIZA,BAUNESS,12.0,500000.0,2007,2007-12-11,-34.5799,-58.4828,407.3,2000,1227.6,012_14,12_14_8
