LONGITUD;LATITUD;FECHA;CALLE;NUMERO;M2;DOLARES;Z;U_S_M2;Z_M2;BARRIOS;COMUNA
-58.502445081826828;-34.6328145250543;2013/12/26;"JUSTO, JUAN B.";8100;500.0;450000;2983500;900.0;5967.0;VILLA LURO;10
-58.524161087299241;-34.634580296918628;2013/12/26;"JUSTO, JUAN B.";9500;360.0;400000;2652000;1111.1;7366.7;LINIERS;9
-58.46403331626648;-34.570732595443516;2013/12/18;LA PAMPA;3400;1177.0;3000000;19890000;2548.9;16898.9;BELGRANO;13
-58.428162210061259;-34.619376962700947;2014/01/09;LA PLATA;400;294.4;580000;3845400;1969.8;0.0;ALMAGRO;5
-58.427912770917288;-34.620637544970108;2014/01/06;LA PLATA;500;519.6;2000000;13260000;3849.1;25519.6;ALMAGRO;5
-58.427016738170863;-34.625106614986173;2013/12/18;LA PLATA;800;134.0;395000;2618850;2947.8;19543.7;BOEDO;5
-58.423889384988144;-34.638026181328591;2013/12/18;LA PLATA;2000;6464.0;5500000;36465000;850.9;5641.2;BOEDO;5
-58.408070054520579;-34.616457982620176;2013/12/18;LA RIOJA;500;181.0;22000;145860;121.5;805.9;BALVANERA;3
-58.407415701269933;-34.620828448199227;2014/01/07;LA RIOJA;900;233.0;250000;1657500;1073.0;7113.7;SAN CRISTOBAL;3
-58.407056597681645;-34.623179341664127;2013/01/02;LA RIOJA;1100;360.0;370000;2453100;1027.8;6814.2;SAN CRISTOBAL;3
-58.406490198694243;-34.628082876536581;2014/01/07;LA RIOJA;1500;438.0;425000;2817750;970.3;6433.2;SAN CRISTOBAL;3
-58.484848071086347;-34.637241545839643;2013/12/19;LACARRA;200;186.0;295000;1955850;1586.0;10515.3;VELEZ SARSFIELD;10
-58.483932660236498;-34.637967102347694;2014/01/02;LACARRA;300;277.1;400000;2652000;1443.4;9569.9;VELEZ SARSFIELD;10
-58.446584818719593;-34.573292179883161;2014/01/02;"LACROZE, FEDERICO";2800;220.0;1000000;6630000;4545.5;30136.4;COLEGIALES;13
-58.453807434514282;-34.585227774913058;2014/01/02;"LACROZE, FEDERICO";4000;430.0;1050000;6961500;2441.9;16189.5;CHACARITA;15
-58.509675338990931;-34.587073820252108;2013/12/26;LADINES;3300;783.0;550000;3646500;702.4;4657.1;VILLA PUEYRREDON;12
-58.442790762058181;-34.630128707475777;2014/01/02;"LAFERRERE, GREGORIO de";1100;225.0;510000;3381300;2266.7;15028.0;PARQUE CHACABUCO;7
-58.460074467427205;-34.637020417934515;2014/01/07;"LAFERRERE, GREGORIO de";2600;176.0;250000;1657500;1420.5;9417.6;FLORES;7
-58.462631004175634;-34.639116794813937;2013/12/19;"LAFERRERE, GREGORIO de";2900;270.0;170000;1127100;629.6;4174.4;FLORES;7
-58.468113812020988;-34.642328064154626;2014/01/02;"LAFERRERE, GREGORIO de";3600;462.0;420000;2784600;909.1;6027.3;PARQUE AVELLANEDA;9
-58.467553680968585;-34.631668815992221;2013/12/27;LAFUENTE;100;664.0;1200000;7956000;1807.2;11981.9;FLORES;7
-58.466540933657704;-34.633986393429979;2014/01/02;LAFUENTE;300;430.0;550000;3646500;1279.1;8480.2;FLORES;7
-58.489093937907221;-34.617306544222437;2014/01/08;"LAMARCA, EMILIO";1600;82.0;134000;888420;1634.1;10834.4;VILLA SANTA RITA;11
-58.515280562538081;-34.588034570939293;2014/01/08;"LAMARCA, EMILIO";5200;117.0;160000;1060800;1367.5;9066.7;VILLA DEVOTO;11
-58.461087413411128;-34.618993537461158;2014/01/02;"LAMAS, ANDRES";700;164.0;260000;1723800;1585.4;10511.0;FLORES;7
-58.461087413411128;-34.618993537461158;2014/01/02;"LAMAS, ANDRES";700;1425.0;1450000;9613500;1017.5;6746.3;FLORES;7
-58.463181353638177;-34.615287602829284;2013/12/26;"LAMAS, ANDRES";1100;548.0;650000;4309500;1186.1;7864.1;VILLA GRAL. MITRE;11
-58.465084525101581;-34.547542778625434;2014/01/07;"LARRALDE, CRISOLOGO";2100;382.0;590000;3911700;1544.5;10240.1;NUÑEZ;13
-58.469189629389675;-34.549684643910162;2014/01/07;"LARRALDE, CRISOLOGO";2500;1116.0;3700000;24531000;3315.4;21981.2;NUÑEZ;13
-58.472591702958709;-34.551566348702529;2013/12/20;"LARRALDE, CRISOLOGO";2900;486.0;600000;3978000;1234.6;8185.2;NUÑEZ;13
-58.475920798937523;-34.553408149089634;2014/01/07;"LARRALDE, CRISOLOGO";3300;315.0;359000;2380170;1139.7;7556.1;SAAVEDRA;12
-58.480477157896452;-34.555931017699713;2014/01/07;"LARRALDE, CRISOLOGO";3800;266.0;700000;4641000;2631.6;17447.4;SAAVEDRA;12
-58.491836444867069;-34.561415853834518;2013/12/26;"LARRALDE, CRISOLOGO";5000;360.0;295000;1955850;819.4;5432.9;SAAVEDRA;12
-58.505121681465184;-34.567840183627617;2014/01/08;"LARRALDE, CRISOLOGO";6100;314.0;320000;2121600;1019.1;6756.7;VILLA URQUIZA;12
-58.511641236035466;-34.580917980487087;2013/12/27;LARSEN;3200;90.0;159000;1054170;1766.7;11713.0;VILLA PUEYRREDON;12
-58.477362675715192;-34.5907871294933;2013/12/27;LAS INDIAS;1000;203.0;135000;895050;665.0;4409.1;PARQUE CHAS;15
-58.49094537679769;-34.610268722948831;2014/01/08;LASCANO;3400;189.0;230000;1524900;1216.9;8068.3;VILLA DEL PARQUE;11
-58.496461065564134;-34.613374134466241;2014/01/08;LASCANO;3900;752.0;820000;5436600;1090.4;7229.5;MONTE CASTRO;10
-58.497676349093389;-34.614072850742104;2014/01/02;LASCANO;4000;350.0;460000;3049800;1314.3;8713.7;MONTE CASTRO;10
-58.509993706119445;-34.621216422930225;2013/12/19;LASCANO;5100;122.0;150000;994500;1229.5;8151.6;MONTE CASTRO;10
-58.512617254795245;-34.623515671304908;2013/12/19;LASCANO;5300;231.0;190000;1259700;822.5;5453.2;MONTE CASTRO;10
-58.522446799643902;-34.629705689873148;2013/12/26;LASCANO;6300;140.0;159900;1060137;1142.1;7572.4;VERSALLES;10
-58.455864325744827;-34.630693607505712;2014/01/02;LAUTARO;300;300.0;580000;3845400;1933.3;12818.0;FLORES;7
-58.411259269602624;-34.602199598153973;2013/12/27;LAVALLE;3200;70.0;169000;1120470;2414.3;16006.7;BALVANERA;3
-58.412649504222848;-34.601731139621933;2013/12/18;LAVALLE;3300;153.0;225000;1491750;1470.6;9750.0;ALMAGRO;5
-58.432337504363133;-34.599408774192803;2013/12/26;LAVALLEJA;700;319.0;675000;4475250;2116.0;14029.0;VILLA CRESPO;15
-58.431256157675577;-34.598716641001701;2013/12/26;LAVALLEJA;800;335.0;630000;4176900;1880.6;12468.4;VILLA CRESPO;15
-58.430178383385467;-34.598026701979656;2014/01/08;LAVALLEJA;900;334.0;690000;4574700;2065.9;13696.7;VILLA CRESPO;15
-58.40169386224683;-34.637595182268647;2013/12/20;LAVARDEN;100;2000.0;1400000;9282000;700.0;4641.0;PARQUE PATRICIOS;4
-58.500317089782534;-34.570778635018655;2014/01/08;LAVOISIER;3300;203.0;210000;1392300;1034.5;6858.6;VILLA URQUIZA;12
-58.482305417258758;-34.566342297786704;2013/12/26;"LE BRETON, TOMAS A.";4400;150.0;220000;1458600;1466.7;9724.0;VILLA URQUIZA;12
-58.493950444122362;-34.573132889469342;2014/01/08;"LE BRETON, TOMAS A.";5500;346.4;318000;2108340;918.0;6086.4;VILLA URQUIZA;12
-58.498717928608272;-34.575747110285391;2014/01/06;"LE BRETON, TOMAS A.";5900;216.0;480000;3182400;2222.2;14733.3;VILLA URQUIZA;12
-58.519419913603826;-34.640299077394175;2014/01/06;"LEGUIZAMON, MARTINIANO";100;120.0;175000;1160250;1458.3;9668.8;LINIERS;9
-58.518044580946672;-34.645602374128401;2013/12/19;"LEGUIZAMON, MARTINIANO";659;1700.0;3000000;19890000;1764.7;11700.0;LINIERS;9
-58.511230205897014;-34.650360179709523;2014/01/06;"LEGUIZAMON, MARTINIANO";1200;306.0;200000;1326000;653.6;4333.3;MATADEROS;9
-58.507894123668471;-34.652715463043329;2014/01/02;"LEGUIZAMON, MARTINIANO";1500;6500.0;2000000;13260000;307.7;2040.0;MATADEROS;9
-58.447066080176505;-34.58828004734336;2013/12/18;LEIVA;3900;1215.0;980000;6497400;806.6;5347.7;CHACARITA;15
-58.447221733786186;-34.589342368445173;2014/01/02;LEIVA;4000;114.0;240000;1591200;2105.3;13957.9;CHACARITA;15
-58.451350183572998;-34.593796904797671;2014/01/02;LEIVA;4400;362.0;250000;1657500;690.6;4578.7;CHACARITA;15
-58.448488632268955;-34.588999938039166;2013/12/18;"LEMOS, JUAN GREGORIO, Gral.";200;747.0;340000;2254200;455.2;3017.7;CHACARITA;15
-58.424351253776479;-34.611426373223807;2013/12/18;LEZICA;4100;151.0;240000;1591200;1589.4;10537.7;ALMAGRO;5
-58.428165665116715;-34.613372754211937;2013/12/17;LEZICA;4400;533.0;850000;5635500;1594.7;10573.2;ALMAGRO;5
-58.427663378755554;-34.612304640025968;2013/12/27;LIBRES;100;182.0;180000;1193400;989.0;6557.1;ALMAGRO;5
-58.413411193954722;-34.625110427826911;2013/12/27;LINIERS VIRREY;1200;756.0;1000000;6630000;1322.8;8769.8;BOEDO;5
-58.520435216555612;-34.611166948360548;2014/01/08;"LISTA, RAMON, CNEL.";5000;947.0;180000;1193400;190.1;1260.2;VILLA DEVOTO;11
-58.522817945691145;-34.613509068295087;2014/01/08;"LISTA, RAMON, CNEL.";5200;190.0;270000;1790100;1421.1;9421.6;VILLA DEVOTO;11
-58.474530109209766;-34.585409038351017;2013/12/26;LLERENA;2600;244.0;530000;3513900;2172.1;14401.2;PARQUE CHAS;15
-58.475882412209025;-34.586427083464685;2013/12/27;LLERENA;2700;285.0;380000;2519400;1333.3;8840.0;PARQUE CHAS;15
-58.479586868859748;-34.589283385126002;2013/12/20;LLERENA;3100;145.0;250000;1657500;1724.1;11431.0;PARQUE CHAS;15
-58.435400631570523;-34.615272401484283;2013/12/18;"LOBOS, ELEODORO, Dr.";200;601.0;730000;4839900;1214.6;8053.1;CABALLITO;6
-58.502150958319611;-34.631564166218972;2014/01/08;LOPE DE VEGA;800;225.0;400000;2652000;1777.8;11786.7;VILLA LURO;10
-58.422166771480882;-34.622264029413074;2013/12/27;"LOPEZ ANAUT, PEDRO, DR.";4000;174.0;230000;1524900;1321.8;8763.8;BOEDO;5
-58.49494280416792;-34.580603372312424;2013/12/26;"LOPEZ, CARLOS ANTONIO";2200;433.0;470000;3116100;1085.5;7196.5;VILLA PUEYRREDON;12
-58.509450316225923;-34.589596427949566;2014/01/08;"LOPEZ, CARLOS ANTONIO";3400;380.0;360000;2386800;947.4;6281.1;VILLA DEVOTO;11
-58.458377540940134;-34.578436006258201;2014/01/02;"LORETO, VIRREY";3600;220.0;795000;5270850;3613.6;23958.4;CHACARITA;15
-58.397456681756168;-34.639486397160731;2013/12/20;LOS PATOS;2600;450.0;340000;2254200;755.6;5009.3;PARQUE PATRICIOS;4
-58.473925959814494;-34.617417508980964;2014/01/02;LOS PIRINEOS;1300;155.0;205000;1359150;1322.6;8768.7;VILLA SANTA RITA;11
-58.432320281528263;-34.59960209466383;2014/01/08;LOYOLA;100;386.0;880000;5834400;2279.8;15115.0;VILLA CRESPO;15
-58.434555686993029;-34.597211358075093;2014/01/08;LOYOLA;400;294.0;750000;4972500;2551.0;16913.3;VILLA CRESPO;15
-58.435434096378948;-34.596271900612109;2013/01/02;LOYOLA;500;179.0;380000;2519400;2122.9;14074.9;VILLA CRESPO;15
-58.440774337289859;-34.590574584206237;2013/12/26;LOYOLA;1200;285.0;310000;2055300;1087.7;7211.6;VILLA CRESPO;15
-58.432320281528263;-34.59960209466383;2013/01/02;LOYOLA;100;191.0;500000;3315000;2617.8;17356.0;VILLA CRESPO;15
-58.516637800693111;-34.614563450909706;2013/12/26;"LOZANO, PEDRO";500;450.0;460000;3049800;1022.2;6777.3;VILLA DEVOTO;11
-58.509610383358208;-34.610183732892132;2013/12/26;"LOZANO, PEDRO";4500;120.0;205000;1359150;1708.3;11326.3;VILLA DEVOTO;11
-58.478619683971466;-34.572351702395665;2014/01/08;LUGONES;2300;636.0;385000;2552550;605.3;4013.4;VILLA URQUIZA;12
-58.480950889326245;-34.569722197064316;2014/01/08;LUGONES;2600;234.0;200000;1326000;854.7;5666.7;VILLA URQUIZA;12
-58.484653410767052;-34.565582298797864;2013/12/20;LUGONES;3100;186.0;183000;1213290;983.9;6523.1;VILLA URQUIZA;12
-58.487303030333408;-34.562743290560419;2013/12/26;LUGONES;3400;138.0;180000;1193400;1304.3;8647.8;VILLA URQUIZA;12
-58.478619683971466;-34.572351702395665;2014/01/08;"LUGONES, LEOPOLDO";2300;184.0;450000;2983500;2445.7;16214.7;VILLA URQUIZA;12
-58.480950889326245;-34.569722197064316;2014/01/08;"LUGONES, LEOPOLDO";2600;234.0;200000;1326000;854.7;5666.7;VILLA URQUIZA;12
-58.399518174390828;-34.638421970993193;2014/01/07;LUNA;200;311.0;230000;1524900;739.5;4903.2;PARQUE PATRICIOS;4
-58.399101905289015;-34.639473623767714;2013/12/20;LUNA;300;516.0;245000;1624350;474.8;3148.0;PARQUE PATRICIOS;4
-58.389276307860385;-34.636273291023379;2014/01/03;LUZURIAGA;200;238.0;180000;1193400;756.3;5014.3;BARRACAS;4
-58.528264748696841;-34.634239515851995;2014/01/06;MADRID;6900;907.0;800000;5304000;882.0;5847.9;VERSALLES;10
-58.364685930739164;-34.64038511100987;2014/01/06;MAGALLANES;1000;572.0;200000;1326000;349.7;2318.2;BOCA;4
-58.462219767060539;-34.605116444877901;2013/12/20;"MAGARIÑOS CERVANTES, A.";1500;454.0;490000;3248700;1079.3;7155.7;VILLA GRAL. MITRE;11
-58.47590254698494;-34.611518319755483;2014/01/08;"MAGARIÑOS CERVANTES, A.";2600;464.0;340000;2254200;732.8;4858.2;VILLA GRAL. MITRE;11
-58.376865389976707;-34.602334091783895;2013/12/18;MAIPU;500;187.0;550000;3646500;2941.2;19500.0;SAN NICOLAS;1
-58.442959838858762;-34.601404042540253;2014/01/08;MALABIA;100;128.0;700000;4641000;5468.8;36257.8;VILLA CRESPO;15
-58.433298078236305;-34.59470164069247;2014/01/09;MALABIA;1000;278.0;530000;3513900;1906.6;0.0;VILLA CRESPO;15
-58.429295593745898;-34.592094422500097;2014/01/09;MALABIA;1400;286.0;1100000;7293000;3846.6;0.0;PALERMO;14
-58.475676679800657;-34.550753735151197;2013/12/19;MANZANARES;3100;219.0;250000;1657500;1141.6;7568.5;SAAVEDRA;12
-58.476368495706183;-34.551119164448366;2013/12/20;MANZANARES;3200;457.0;450000;2983500;984.7;6528.4;SAAVEDRA;12
-58.425006139968595;-34.621650298987817;2013/12/18;"MARMOL, JOSE";700;405.0;310000;2055300;765.4;5074.8;ALMAGRO;5
-58.424703531457496;-34.623250307077221;2013/12/18;"MARMOL, JOSE";800;1065.0;500000;3315000;469.5;3112.7;BOEDO;5
-58.424362335846254;-34.624933726224725;2013/12/18;"MARMOL, JOSE";900;201.0;425000;2817750;2114.4;14018.7;BOEDO;5
-58.469139946843335;-34.638427768664073;2014/01/07;"MARTI, JOSE";600;303.1;220000;1458600;725.8;4812.3;FLORES;7
-58.516842652090467;-34.626473819373679;2013/12/18;MARTIN FIERRO;5700;151.0;138000;914940;913.9;6059.2;MONTE CASTRO;10
-58.450008586500104;-34.598670845855835;2014/01/08;MARTINEZ ROSAS;1100;607.0;1200000;7956000;1976.9;13107.1;VILLA CRESPO;15
-58.460261561728913;-34.575594360859156;2013/12/18;"MARTINEZ, ENRIQUE, GRAL.";1400;280.0;495000;3281850;1767.9;11720.9;COLEGIALES;13
-58.427391646507438;-34.594997502266516;2014/01/07;MASON;4400;225.0;380000;2519400;1688.9;11197.3;PALERMO;14
-58.399778580282501;-34.619659668795663;2014/01/07;MATHEU;900;156.0;195000;1292850;1250.0;8287.5;SAN CRISTOBAL;3
-58.431903625103125;-34.623600492389016;2014/01/02;MATORRAS;300;222.0;350000;2320500;1576.6;10452.7;CABALLITO;6
-58.460341118604909;-34.600237137960448;2014/01/09;MATURIN;2400;372.4;319000;2114970;856.7;0.0;PATERNAL;15
-58.464762386400871;-34.599302253261861;2013/12/20;MATURIN;2700;288.0;230000;1524900;798.6;5294.8;PATERNAL;15
-58.413662291657964;-34.63599515757506;2014/01/07;MAZA;2100;98.0;119000;788970;1214.3;8050.7;BOEDO;5
-58.506455780173631;-34.570073559816997;2014/01/08;MEDEYROS;3500;401.0;285000;1889550;710.7;4712.1;VILLA URQUIZA;12
-58.476715240151549;-34.650104947167151;2014/01/02;MEDINA;1500;157.0;140000;928200;891.7;5912.1;PARQUE AVELLANEDA;9
-58.42142433760884;-34.610084483644613;2013/12/17;MEDRANO;100;280.0;870000;5768100;3107.1;20600.4;ALMAGRO;5
-58.421459817782782;-34.606016412526735;2014/01/09;MEDRANO;400;206.0;600000;3978000;2912.6;19310.7;ALMAGRO;5
-58.47836716895835;-34.557307727309741;2014/01/08;MELIAN;3400;97.0;235000;1558050;2422.7;16062.4;COGHLAN;12
-58.478940568695563;-34.556557224875064;2013/12/18;MELIAN;3500;286.0;620000;4110600;2167.8;14372.7;COGHLAN;12
-58.485709706222899;-34.59809155212897;2014/01/08;MELINCUE;2500;162.0;250000;1657500;1543.2;10231.5;VILLA DEL PARQUE;11
-58.489142504695778;-34.600135929510081;2014/01/08;MELINCUE;2800;312.0;325000;2154750;1041.7;6906.3;VILLA DEL PARQUE;11
-58.491770532578414;-34.601537048862063;2013/12/27;MELINCUE;3000;297.0;555000;3679650;1868.7;12389.4;VILLA DEL PARQUE;11
-58.493992356720284;-34.603022153039497;2013/12/27;MELINCUE;3200;2300.0;1350000;8950500;587.0;3891.5;VILLA DEL PARQUE;11
-58.503691098685131;-34.608937399920556;2014/01/08;MELINCUE;4100;315.0;275000;1823250;873.0;5788.1;VILLA DEVOTO;11
-58.508331722491853;-34.611750880849378;2013/12/26;MELINCUE;4500;180.0;210000;1392300;1166.7;7735.0;VILLA DEVOTO;11
-58.460936392815782;-34.620543941052269;2014/01/07;MENDEZ DE ANDES;2000;510.0;650000;4309500;1274.5;8450.0;FLORES;7
-58.465126150400359;-34.565752813448057;2014/01/09;MENDOZA;3200;630.0;750000;4972500;1190.5;0.0;BELGRANO;13
-58.466211851871975;-34.566398297770149;2013/12/18;MENDOZA;3300;900.0;4000000;26520000;4444.4;29466.7;BELGRANO;13
-58.47668916128756;-34.572674538567306;2013/12/26;MENDOZA;4400;303.0;420000;2784600;1386.1;9190.1;VILLA URQUIZA;12
-58.488404902966074;-34.580005097856002;2014/01/06;MENDOZA;5600;940.0;1350000;8950500;1436.2;9521.8;VILLA URQUIZA;12
-58.483169465958866;-34.633229612893771;2014/01/02;MERCEDES;100;122.1;170000;1127100;1392.3;9231.0;FLORESTA;10
-58.485079234159734;-34.629890056286818;2013/12/19;MERCEDES;400;464.0;400000;2652000;862.1;5715.5;FLORESTA;10
-58.377463206214443;-34.615216648376737;2013/12/26;MEXICO;800;565.0;550000;3646500;973.5;6454.0;MONTSERRAT;1
-58.385895883627107;-34.615638641749868;2014/01/06;MEXICO;1400;220.0;754148;5000000;3427.9;22727.3;MONTSERRAT;1
-58.39457640315711;-34.616027843115049;2013/12/27;MEXICO;2000;518.0;900000;5967000;1737.5;11519.3;BALVANERA;3
-58.396075990094694;-34.616133302294962;2013/12/20;MEXICO;2100;225.0;210000;1392300;933.3;6188.0;BALVANERA;3
-58.407939969290922;-34.618400588512742;2013/12/27;MEXICO;3000;230.0;235000;1558050;1021.7;6774.1;BALVANERA;3
-58.497346042219725;-34.550153779216487;2013/12/20;MILLER;4900;220.0;187000;1239810;850.0;5635.5;SAAVEDRA;12
-58.495062183835898;-34.652577373639744;2013/12/19;MIRALLA;1500;385.0;170000;1127100;441.6;2927.5;MATADEROS;9
-58.494663458945546;-34.615108823404675;2013/12/19;MIRANDA;3900;449.0;710000;4707300;1581.3;10484.0;VILLA SANTA RITA;11
-58.448262583687011;-34.627708915329315;2014/01/02;MIRO;400;421.0;250000;1657500;593.8;3937.1;CABALLITO;6
-58.443480058287619;-34.638201427458576;2014/01/07;MIRO;1500;421.8;250000;1657500;592.8;3930.0;PARQUE CHACABUCO;7
-58.404327894437856;-34.611167209080229;2014/01/07;MISIONES;100;102.0;180000;1193400;1764.7;11700.0;BALVANERA;3
-58.496789046787349;-34.584391208886331;2014/01/08;"MISTRAL, GABRIELA";2500;840.0;600000;3978000;714.3;4735.7;VILLA PUEYRREDON;12
-58.502606516612879;-34.587989273245981;2014/01/08;"MISTRAL, GABRIELA";3000;218.0;270000;1790100;1238.5;8211.5;VILLA PUEYRREDON;12
-58.506592800615415;-34.590451558371029;2014/01/08;"MISTRAL, GABRIELA";3300;357.0;485000;3215550;1358.5;9007.1;VILLA PUEYRREDON;12
-58.414567234737859;-34.609513729760501;2013/12/27;"MITRE, BARTOLOME";3400;187.0;480000;3182400;2566.8;17018.2;ALMAGRO;5
-58.415904551194039;-34.609598506853729;2013/12/17;"MITRE, BARTOLOME";3500;2000.0;5500000;36465000;2750.0;18232.5;ALMAGRO;5
-58.421210757678701;-34.610085473081597;2013/12/18;"MITRE, BARTOLOME";3900;271.0;255000;1690650;941.0;6238.6;ALMAGRO;5
-58.425964903809955;-34.610444555967604;2013/12/27;"MITRE, BARTOLOME";4200;400.0;590000;3911700;1475.0;9779.3;ALMAGRO;5
-58.460385935247302;-34.562823203010659;2013/12/27;MOLDES;2200;475.0;1150000;7624500;2421.1;16051.6;BELGRANO;13
-58.461176904634442;-34.561904560089758;2014/01/09;MOLDES;2300;451.0;1250000;8287500;2771.6;0.0;BELGRANO;13
-58.467214394453066;-34.555044480305199;2014/01/02;MOLDES;3100;243.0;740000;4906200;3045.3;20190.1;NUÑEZ;13
-58.524188763429017;-34.618394004372355;2013/12/26;MOLIERE;2600;233.0;260000;1723800;1115.9;7398.3;VILLA REAL;10
-58.446354758311806;-34.550410312305594;2014/01/02;MONROE;1100;378.0;980000;6497400;2592.6;17188.9;BELGRANO;13
-58.46076628254076;-34.558961937271505;2013/12/27;MONROE;2500;500.0;1300000;8619000;2600.0;17238.0;BELGRANO;13
-58.465378327307661;-34.561699517872036;2013/12/18;MONROE;3000;398.0;1300000;8619000;3266.3;21655.8;BELGRANO;13
-58.467407366945658;-34.563053503331545;2013/12/18;MONROE;3200;556.0;1300000;8619000;2338.1;15501.8;BELGRANO;13
-58.475076967151942;-34.567847150517757;2013/12/26;MONROE;4000;315.0;450000;2983500;1428.6;9471.4;VILLA URQUIZA;12
-58.47710030563222;-34.569051453792092;2013/12/26;MONROE;4200;375.0;380000;2519400;1013.3;6718.4;VILLA URQUIZA;12
-58.482395769358483;-34.572185012006585;2013/12/26;MONROE;4700;264.0;650000;4309500;2462.1;16323.9;VILLA URQUIZA;12
-58.449840025135138;-34.556556923406177;2014/01/09;MONTAÑESES;2200;240.0;600000;3978000;2500.0;0.0;BELGRANO;13
-58.47672873701611;-34.651442137829477;2013/12/20;MONTE;4400;249.0;280000;1856400;1124.5;7455.4;PARQUE AVELLANEDA;9
-58.404700365394959;-34.641055644990523;2013/12/20;MONTEAGUDO;300;450.0;460000;3049800;1022.2;6777.3;PARQUE PATRICIOS;4
-58.45529919253012;-34.597159041720509;2014/01/08;MONTENEGRO;100;117.0;180000;1193400;1538.5;10200.0;CHACARITA;15
-58.456169497832853;-34.596504750073194;2013/12/18;MONTENEGRO;200;468.0;224736;1490000;480.2;3183.8;CHACARITA;15
-58.373490657214852;-34.643619209116942;2013/12/27;"MONTES DE OCA, MANUEL";1400;1600.0;2700000;17901000;1687.5;11188.1;BARRACAS;4
-58.372794840575402;-34.647398628916001;2013/12/18;"MONTES DE OCA, MANUEL";1700;260.0;725000;4806750;2788.5;18487.5;BARRACAS;4
-58.389881430445385;-34.598511718786234;2014/01/06;MONTEVIDEO;900;180.0;1180000;7823400;6555.6;43463.3;RECOLETA;2
-58.521695724712799;-34.608698604433954;2014/01/08;"MORAN, PEDRO";4900;206.0;200000;1326000;970.9;6436.9;VILLA DEVOTO;11
-58.454653333911097;-34.622033940283117;2013/12/18;MORELOS;300;459.0;600000;3978000;1307.2;8666.7;CABALLITO;6
-58.370558855313504;-34.611367542347416;2014/01/08;MORENO;300;1351.0;1600000;10608000;1184.3;7852.0;MONTSERRAT;1
-58.435026044196611;-34.621212957564012;2014/01/07;"MORENO, JOSE MARIA";300;1351.0;1600000;10608000;1184.3;7852.0;CABALLITO;6
-58.408685177676922;-34.649494540453482;2013/12/20;"MORENO, PERITO";100;11000.0;5500000;36465000;500.0;3315.0;NUEVA POMPEYA;4
-58.411834964437716;-34.649635765123705;2013/12/20;"MORENO, PERITO";300;1351.0;1500000;9945000;1110.3;7361.2;NUEVA POMPEYA;4
-58.476411926496972;-34.625347579163872;2014/01/02;MORON;3200;230.0;2200000;14586000;9565.2;63417.4;FLORES;7
-58.479682492997362;-34.62619624651083;2014/01/02;MORON;3500;218.0;800000;5304000;3669.7;24330.3;FLORESTA;10
-58.480751523924162;-34.626474678297761;2013/12/19;MORON;3600;120.0;298000;1975740;2483.3;16464.5;FLORESTA;10
-58.484621993210325;-34.62743844488238;2014/01/02;MORON;3900;175.0;280000;1856400;1600.0;10608.0;FLORESTA;10
-58.498658892617634;-34.584274818942205;2013/12/26;"MOSCONI, GRAL.";2600;96.0;400000;2652000;4166.7;27625.0;VILLA PUEYRREDON;12
-58.498658892617634;-34.584274818942205;2013/12/23;"MOSCONI, GRAL.";2600;944.0;1600000;10608000;1694.9;11237.3;VILLA PUEYRREDON;12
-58.498658892617634;-34.584274818942205;2014/01/08;"MOSCONI, Gral.";2600;945.0;1600000;10608000;1693.1;11225.4;VILLA PUEYRREDON;12
-58.507391234154724;-34.589599818794561;2013/12/26;"MOSCONI, GRAL.";3300;394.0;720000;4773600;1827.4;12115.7;VILLA PUEYRREDON;12
-58.508712567479151;-34.590412649693;2014/01/08;"MOSCONI, GRAL.";3400;1274.0;2300000;15249000;1805.3;11969.4;VILLA DEVOTO;11
-58.491746072778099;-34.637641942553927;2014/01/02;MOZART;100;316.0;390000;2585700;1234.2;8182.6;VELEZ SARSFIELD;10
-58.449541075910545;-34.597362837672371;2013/12/26;MUÑECAS;1200;610.0;850000;5635500;1393.4;9238.5;VILLA CRESPO;15
-58.425828351658225;-34.624996187438931;2014/01/06;MUÑIZ;900;216.0;390000;2585700;1805.6;11970.8;BOEDO;5
-58.423753977823026;-34.63352020732691;2013/12/18;MUÑIZ;1700;255.0;280000;1856400;1098.0;7280.0;BOEDO;5
-58.449541075910545;-34.597362837672371;2013/01/02;MU¥ECAS;1200;605.0;950000;6298500;1570.2;10410.7;VILLA CRESPO;15
-58.518477234645786;-34.640341722732572;2014/01/02;MURGUIONDO;100;433.0;320000;2121600;739.0;4899.8;LINIERS;9
-58.479640425281779;-34.566178301024969;2013/12/18;NAHUEL HUAPI;4200;387.0;700000;4641000;1808.8;11992.2;VILLA URQUIZA;12
-58.480554747383053;-34.566732744363989;2014/01/08;NAHUEL HUAPI;4300;376.0;400000;2652000;1063.8;7053.2;VILLA URQUIZA;12
-58.483294899416045;-34.568394326353271;2013/12/26;NAHUEL HUAPI;4600;219.0;235000;1558050;1073.1;7114.4;VILLA URQUIZA;12
-58.484210267892237;-34.568949409944203;2013/12/26;NAHUEL HUAPI;4700;375.0;1200000;7956000;3200.0;21216.0;VILLA URQUIZA;12
-58.51261632793566;-34.618272313805534;2014/01/08;NAMUNCURA;2300;278.0;150000;994500;539.6;3577.3;MONTE CASTRO;10
-58.481630103682811;-34.556417251708737;2013/12/20;"NAON, ROMULO";3500;150.0;320000;2121600;2133.3;14144.0;SAAVEDRA;12
